income,age,degree,region
20931.373338500383,31,Университет,Юг
13139.383363479215,32,Школа,Север
18845.666347682945,44,Университет,Восток
12326.76609769477,64,Школа,Восток
21037.555446775892,70,Университет,Север
11545.58677257196,38,Школа,Запад
22916.66542937028,65,Университет,Север
18434.886613989423,55,Университет,Юг
22621.189946297185,64,Университет,Запад
19862.19029382115,27,Университет,Юг
23191.74690995365,48,Университет,Юг
11669.11526907576,51,Школа,Запад
20580.94323696589,70,Университет,Восток
19819.94806181836,63,Университет,Юг
12646.58998871066,37,Школа,Север
23521.903370961856,25,Университет,Восток
19934.29691827963,37,Университет,Восток
18733.986868437205,38,Университет,Запад
12388.422085890452,41,Школа,Север
8102.938115932599,56,Школа,Север
8388.975124834056,51,Школа,Восток
8874.599448944202,60,Школа,Юг
20169.099033922503,22,Университет,Юг
8327.33622156911,47,Школа,Север
7122.400181236844,29,Школа,Восток
18729.111611325752,70,Университет,Восток
12284.948893145238,54,Школа,Восток
8456.911855746466,48,Школа,Запад
10319.46064409166,34,Школа,Север
14893.396924731125,52,Школа,Север
20901.65173994582,26,Университет,Юг
21685.061979459188,31,Университет,Юг
19107.919963496894,68,Университет,Север
15326.949707400283,49,Школа,Север
19917.411021723143,40,Университет,Юг
10543.790631096967,50,Школа,Север
13634.11735593473,43,Школа,Юг
10636.531510292762,39,Школа,Север
11095.77756535043,56,Школа,Запад
10436.62335842174,23,Школа,Запад
10450.335243885545,47,Школа,Восток
21741.004021656183,63,Университет,Север
12105.886378396212,39,Школа,Юг
9713.503137574866,43,Школа,Север
9467.839087706141,69,Школа,Север
19781.727822284873,68,Университет,Восток
8197.491971600464,70,Школа,Юг
17819.139482961407,51,Университет,Север
21594.334294449814,60,Университет,Юг
12877.191606350225,55,Школа,Север
12742.090586290435,53,Школа,Восток
6236.017453726683,55,Школа,Юг
20509.86982591348,21,Университет,Север
8795.816088814881,34,Школа,Запад
11287.474875641714,53,Школа,Юг
10164.352962381237,55,Школа,Восток
22183.823812489176,25,Университет,Запад
10961.693819197317,58,Школа,Юг
7207.996210164221,61,Школа,Юг
19065.82825440092,70,Университет,Юг
21011.570229653305,70,Университет,Юг
21180.220858462173,31,Университет,Север
8188.646384591996,22,Школа,Север
17927.080592907758,64,Университет,Юг
21112.490675146357,37,Университет,Восток
8192.665387898945,59,Школа,Север
17662.74114699843,40,Университет,Юг
10109.718974737316,34,Школа,Юг
20023.1078173227,52,Университет,Восток
9243.199045321398,54,Школа,Восток
19592.526086550075,45,Университет,Восток
11027.671446444789,27,Школа,Запад
19559.674192640363,55,Университет,Юг
11141.39404332968,67,Школа,Восток
20239.06292776533,49,Университет,Юг
21335.300310773313,42,Университет,Север
12756.41113087329,61,Школа,Юг
22678.49569078119,63,Университет,Юг
23576.420942132165,33,Университет,Запад
12676.29379379432,33,Школа,Север
11477.11506308361,21,Школа,Север
20133.136724719712,56,Университет,Запад
10224.478154367553,24,Школа,Восток
9244.445387128379,57,Школа,Восток
11009.058582103116,64,Школа,Юг
12394.77495742387,60,Школа,Запад
9548.664794233959,66,Школа,Восток
10925.564282672452,33,Школа,Север
19645.27554255646,58,Университет,Запад
21418.70866037523,44,Университет,Восток
9901.2332321001,39,Школа,Север
19520.978857411894,21,Университет,Запад
19640.06661013595,58,Университет,Юг
22006.65754769113,25,Университет,Юг
10806.50118933929,36,Школа,Север
10143.156539999929,44,Школа,Восток
21522.809005094423,47,Университет,Восток
20170.9675650647,21,Университет,Запад
23253.035787371406,54,Университет,Север
19052.267692613488,56,Университет,Восток
10626.056974365436,24,Школа,Юг
18190.469556665998,20,Университет,Север
10306.251216219813,59,Школа,Юг
7640.72900458674,31,Школа,Север
22492.63304511825,55,Университет,Запад
12533.007534011158,64,Школа,Восток
12568.340347448953,42,Школа,Восток
21057.744960348937,66,Университет,Восток
9240.259190579816,50,Школа,Юг
19399.3187359281,30,Университет,Восток
24060.34411044104,29,Университет,Север
23871.354207599594,22,Университет,Юг
11245.110313901543,33,Школа,Запад
9968.731931839346,35,Школа,Юг
13737.246845397021,29,Школа,Запад
9610.99367723038,48,Школа,Юг
11457.698416191815,29,Школа,Восток
23703.914610796917,31,Университет,Запад
9327.323000670745,49,Школа,Восток
22658.447171274223,60,Университет,Юг
12041.121591687739,20,Школа,Запад
20920.96691553688,24,Университет,Север
19013.13280173377,39,Университет,Север
9551.120479793448,27,Школа,Юг
11578.902145701317,62,Школа,Запад
18153.326410237227,31,Университет,Север
21261.4877180365,20,Университет,Восток
22082.101968123327,39,Университет,Восток
12970.4403456182,47,Школа,Юг
8203.285851079556,62,Школа,Восток
23632.494594322547,56,Университет,Восток
24390.72698835987,66,Университет,Восток
11820.303135427188,56,Школа,Север
18923.90283715068,31,Университет,Запад
10343.781423279517,56,Школа,Юг
10904.805509762986,68,Школа,Запад
11540.927017461114,68,Школа,Запад
11043.963105287205,63,Школа,Запад
21562.330285789234,47,Университет,Север
10818.506485321754,66,Школа,Восток
11530.214189024486,34,Школа,Юг
20078.953157677373,25,Университет,Запад
20323.626566035062,63,Университет,Восток
19847.949659046666,39,Университет,Север
24834.519069008144,69,Университет,Запад
13927.801572348646,33,Школа,Восток
22110.58838002723,21,Университет,Север
23650.617994535478,28,Университет,Восток
22596.922677955765,56,Университет,Юг
11362.54231902811,39,Школа,Восток
7988.857317960633,45,Школа,Восток
