BirthdayYear,Age,Gender,FarmerSince,New_Equipment,Yield
1955,69,0,2011,1.0,22.960257512771
1988,36,1,1978,0.0,20.365146573392543
1991,33,0,1982,0.0,18.531899722597323
1961,63,0,2012,0.0,16.998196222283667
1952,72,1,2003,0.0,16.75163859053894
1994,30,1,1985,0.0,21.17851363057312
1967,57,1,1974,0.0,19.878013993968608
1989,35,0,1970,0.0,18.204844462405642
1970,54,1,2009,0.0,20.314824734904732
1964,60,1,1991,0.0,21.269678349433114
1982,42,0,2017,0.0,20.860599010584
1984,40,1,2015,0.0,20.999206684058507
1975,49,1,1995,0.0,20.967328597971655
1957,67,0,2003,0.0,18.86884429569488
1985,39,0,2019,0.0,21.272171425163975
1997,27,0,1990,0.0,17.701556540173215
1979,45,1,1976,0.0,20.64148532367112
1972,52,0,1994,0.0,18.29412625304223
1991,33,1,1981,1.0,21.460719457373276
1993,31,0,2000,0.0,16.493732832918752
1963,61,0,2016,0.0,16.15760164555006
1963,61,0,1996,0.0,21.086922044195994
1951,73,1,1991,0.0,22.56401370128763
1986,38,1,2003,0.0,22.497257542425455
1954,70,1,1986,0.0,21.317869164116846
1987,37,1,1980,0.0,19.650170969186618
1994,30,1,1998,0.0,17.117859909382563
1990,34,0,2003,0.0,20.890563605829197
1996,28,0,2006,0.0,21.537715957169606
1963,61,0,2018,0.0,19.747691776084014
1988,36,0,2017,0.0,22.050139564887818
1974,50,1,1995,0.0,18.44826858887745
1969,55,1,2014,0.0,21.763026537174355
1951,73,1,2014,0.0,19.193299030895542
1988,36,0,2014,0.0,21.459284123914394
1955,69,0,2001,0.0,22.534855270462252
1966,58,1,2006,0.0,18.143665897763956
1974,50,0,1974,0.0,19.097111689442418
1977,47,0,1989,0.0,18.738029412110386
1951,73,1,1976,0.0,22.260370956531077
1984,40,0,2012,0.0,22.20788453864406
1986,38,1,1992,0.0,19.390214108784527
1954,70,0,1970,0.0,21.226013119443365
1950,74,1,2008,0.0,19.03042818968413
1989,35,0,1972,0.0,18.432867742860346
1961,63,1,2014,0.0,21.047091881312635
1985,39,1,1972,0.0,21.215090478527173
1994,30,0,1975,0.0,18.0771763905922
1972,52,0,2000,0.0,19.8774082147155
1996,28,1,1996,0.0,19.542785060331006
1980,44,1,1998,0.0,16.231705164316452
1960,64,1,1984,0.0,18.946741162321867
1959,65,1,2005,0.0,20.296148904923083
1952,72,1,1974,0.0,18.55525020571478
1963,61,0,1972,0.0,18.324514676455284
1965,59,0,1994,0.0,19.980778604191702
1959,65,0,2001,0.0,20.00536584749694
1978,46,0,1990,0.0,20.368973602127493
1959,65,0,2017,1.0,25.004881634203844
1961,63,1,1986,0.0,21.480378113174318
1979,45,0,1978,0.0,21.476564601019643
1990,34,0,1995,0.0,21.676066072445053
1950,74,1,1991,0.0,22.242556174292154
1954,70,1,2010,0.0,21.965534191837374
1969,55,0,2015,0.0,18.599127245155774
1957,67,0,1992,0.0,17.54702702817211
1992,32,1,1980,0.0,21.320023061494517
1961,63,0,1979,0.0,22.702589973949156
1950,74,1,1992,0.0,18.654083443750785
1969,55,0,1974,0.0,21.608452315537907
1977,47,0,1995,0.0,23.476571821323997
1992,32,0,1973,0.0,19.73286018631738
1986,38,0,2012,0.0,17.348377272047657
1996,28,1,1996,0.0,22.806140398076483
1986,38,1,2007,0.0,21.26422885773446
1961,63,0,2003,0.0,20.414162040995656
1986,38,0,1972,0.0,21.506551789208622
1998,26,0,2019,0.0,19.5051159058586
1998,26,0,2001,0.0,23.121458227394555
1993,31,1,1995,0.0,19.874853990634712
1977,47,1,1987,0.0,16.258320543799147
1996,28,0,1976,0.0,19.215360551986723
1964,60,1,2014,0.0,16.182833758869837
1955,69,1,1982,1.0,25.127341302529977
1993,31,0,1975,0.0,24.345581667806552
1969,55,0,2004,0.0,17.662438776664207
1999,25,0,2000,0.0,18.98600115578935
1963,61,1,2011,0.0,17.074145518308775
1951,73,1,2006,0.0,19.785712811299565
1958,66,1,2012,0.0,20.436652760202065
1986,38,1,1973,0.0,16.07766055636925
1969,55,0,2011,0.0,21.399569992537792
1975,49,0,1973,0.0,19.536011186505934
1978,46,0,2014,0.0,19.61831532650119
1950,74,1,1977,0.0,17.879134624750165
1984,40,0,2007,1.0,25.167926416269474
1955,69,0,1980,0.0,23.223966265353667
1986,38,1,1971,0.0,21.620624639427152
1954,70,0,1987,0.0,21.717369935384273
1982,42,1,1987,0.0,17.393060909954652
1998,26,1,1991,0.0,24.804760008134412
1963,61,0,1981,0.0,19.020250322111856
1961,63,0,1986,0.0,21.22879222718749
1991,33,1,1986,0.0,20.28902816849523
1969,55,0,2005,0.0,20.309673824474192
1999,25,0,1998,0.0,21.77522827820515
1973,51,1,2018,0.0,22.1495469802497
1992,32,0,1985,0.0,16.83955107200331
1983,41,1,2010,0.0,17.157460564251277
1974,50,1,1980,0.0,19.74510686741192
1999,25,1,2013,0.0,21.006025227634463
1978,46,1,2012,0.0,20.106811295637712
1988,36,0,2014,0.0,18.139858222391005
1980,44,0,1991,0.0,21.63259250833915
1996,28,0,1999,0.0,23.08738686554055
1992,32,1,1977,1.0,24.739205459616258
1999,25,0,2015,0.0,21.014135164516404
1972,52,1,1987,0.0,16.852085902119182
1993,31,1,2015,0.0,19.281435975337892
1987,37,0,1985,0.0,21.32521910083562
1969,55,0,2016,0.0,20.23463251758035
1972,52,1,1989,1.0,23.39572357401184
1994,30,1,2008,0.0,19.356752508776168
1965,59,1,1977,0.0,21.72414344076408
1999,25,1,1999,0.0,19.397634131898226
1991,33,0,2007,0.0,18.905838607985885
1957,67,0,1998,0.0,20.807679172796455
1999,25,0,1982,0.0,19.868516376695556
1970,54,1,1986,0.0,22.038461968345835
1950,74,1,2009,0.0,18.93830875545828
1957,67,0,2012,0.0,20.81572076327146
1978,46,0,1986,0.0,17.503970407902507
1981,43,0,1978,0.0,20.28157757680845
1987,37,1,1971,0.0,22.826433980032864
1954,70,1,2011,0.0,15.638536488458332
1996,28,1,1993,0.0,20.881436259327995
1971,53,0,1990,0.0,19.285818030411733
1996,28,0,2015,0.0,19.907422861279063
1983,41,0,1971,0.0,19.29591440445241
1950,74,0,1974,0.0,20.06769820366811
1975,49,0,1986,0.0,21.00593009221412
1992,32,0,1993,0.0,17.293460647423267
1959,65,1,1977,0.0,21.10832516928778
1979,45,0,1999,0.0,23.206769121500955
1999,25,0,2019,0.0,19.516652690981683
1967,57,1,1991,0.0,18.84408749932254
1966,58,1,1993,0.0,19.600038330706855
1975,49,1,1995,0.0,20.51344393169527
1957,67,1,1977,0.0,18.48810721018515
1996,28,1,1981,0.0,21.160252437993602
1989,35,1,1983,0.0,23.92241612770621
1998,26,0,1999,0.0,23.347395818041377
1961,63,0,2004,0.0,21.9283707327865
1976,48,0,2000,0.0,21.888472362693594
1957,67,0,1997,0.0,22.346897070576247
1974,50,1,2015,0.0,20.04591424696361
1995,29,1,1996,0.0,17.157206414451306
1953,71,0,2005,0.0,21.978892672570435
1982,42,1,1970,0.0,17.02785142624766
1950,74,1,2010,0.0,18.885084036280766
1968,56,0,1983,0.0,21.063179173911198
1980,44,0,1979,0.0,18.296654053352977
1965,59,0,2019,0.0,23.876066088278616
1963,61,0,2011,0.0,19.15968835506855
1997,27,0,1976,0.0,17.504852410376532
1954,70,0,2009,0.0,20.59235865188919
1990,34,0,1983,0.0,18.513033390277446
1975,49,0,2005,0.0,19.17058758341374
1977,47,1,1996,0.0,21.064578745480805
1951,73,0,1980,0.0,21.57122476313417
1999,25,1,2011,0.0,21.116365062468102
1955,69,0,2018,1.0,24.808389004938277
1958,66,1,2006,0.0,17.256655619293788
1982,42,0,2011,0.0,21.04349302244941
1990,34,0,1979,0.0,20.19364247987923
1974,50,0,1976,0.0,20.238274716443563
1997,27,0,1986,0.0,18.715960658145352
1962,62,0,1981,0.0,20.465370949015686
1958,66,1,2006,0.0,18.82668228144944
1962,62,0,2006,0.0,20.503782274868957
1980,44,0,2005,0.0,16.444997656360716
1990,34,0,1976,0.0,23.15139457715827
1960,64,1,1993,0.0,20.418529709508643
1953,71,1,2003,0.0,19.200114397883713
1983,41,1,1970,0.0,19.297909747597217
1987,37,1,1998,0.0,22.584510499024294
1995,29,1,1995,0.0,17.992985749961438
1953,71,1,1979,1.0,23.850229178959264
1987,37,0,1970,0.0,17.663192756864714
1968,56,0,2014,0.0,20.26831914191688
1955,69,0,1986,0.0,21.13545064444016
1983,41,1,2010,0.0,20.453616757672155
1967,57,0,2005,0.0,20.962303202906494
1962,62,0,1978,1.0,27.12944128365374
1990,34,1,2008,0.0,19.731065709271217
1972,52,0,1992,0.0,18.240193395303088
1968,56,0,1998,0.0,18.161789740260254
1994,30,0,1971,0.0,18.4207549605225
1960,64,1,1987,0.0,22.326210102404136
1950,74,1,1997,0.0,21.48310310906977
1973,51,0,2016,0.0,15.025763099448643
1956,68,0,2011,0.0,20.508229861300364
1974,50,1,2018,0.0,20.990108205879487
1970,54,1,1976,0.0,18.56678433390801
1964,60,1,1980,0.0,19.18224998414123
1950,74,1,1976,0.0,18.039634383957505
1961,63,0,2012,0.0,17.524813705634156
1956,68,1,1993,0.0,18.964421711871704
1964,60,0,1984,0.0,23.222502759621293
1970,54,1,2000,0.0,18.63867119185198
1968,56,0,1988,0.0,19.520823151959604
1978,46,1,1979,0.0,18.196664153466436
1974,50,1,2017,0.0,16.10209818854099
1982,42,1,1977,0.0,19.642280344834116
1998,26,0,1970,0.0,21.874662021779876
1981,43,0,1971,0.0,20.80921460289415
1998,26,0,1998,0.0,18.951212216552882
1984,40,0,2011,0.0,21.047709517980227
1993,31,1,1979,0.0,19.193329267959108
1987,37,1,2011,0.0,17.334201478461065
1975,49,1,1978,0.0,15.69077087406992
1960,64,0,2019,0.0,19.549922973637408
1984,40,1,2000,0.0,24.623093935154145
1957,67,1,2001,0.0,17.623611508292562
1995,29,1,1971,0.0,18.492742903786453
1963,61,0,1993,0.0,21.816360068654028
1959,65,0,2006,0.0,17.91418155455188
1951,73,1,2012,0.0,20.30015008938616
1995,29,0,1975,0.0,18.092547140853863
1958,66,0,1977,0.0,16.957788726084164
1952,72,1,2009,0.0,17.50435069656752
1970,54,1,1994,0.0,20.05495670459098
1975,49,0,2011,0.0,23.66908427624719
1957,67,0,2012,0.0,19.661466357402922
1997,27,1,1994,0.0,21.805151883800065
1951,73,1,2015,0.0,18.314829982454714
1955,69,1,1980,0.0,19.966169807623476
1977,47,1,2004,0.0,17.32919471696251
1978,46,1,1970,0.0,19.511267102710892
1975,49,1,1992,0.0,18.966619599239625
1974,50,1,1972,0.0,22.360323944636622
1961,63,0,2010,0.0,19.45926885250355
1954,70,0,1970,0.0,19.86169250913071
1983,41,1,2013,0.0,22.380314616671164
1997,27,0,1981,0.0,21.338407114795288
1986,38,0,2007,0.0,21.416237568029125
1964,60,1,2009,0.0,17.13197409151693
1993,31,1,2000,0.0,22.562088335871586
1985,39,1,1998,0.0,22.90253898294004
1964,60,0,2004,0.0,21.982878864593474
1992,32,1,1997,0.0,21.379771841601155
1997,27,1,1990,0.0,20.869894329561898
1972,52,0,1980,0.0,23.032128001402004
1955,69,1,1995,0.0,20.039720194322758
1995,29,0,1980,0.0,21.983789350104328
1999,25,0,1974,0.0,21.513966135636082
1993,31,1,1976,0.0,20.835944061407016
1992,32,1,2000,0.0,22.122133320673846
1994,30,1,2008,0.0,20.225666393324744
1970,54,0,2011,0.0,21.86272689561304
1972,52,1,1977,0.0,21.653186936229524
1992,32,0,1996,0.0,19.572629387993615
1965,59,1,1990,0.0,21.076204242884355
1996,28,1,1999,0.0,16.892443142685433
1964,60,1,1983,0.0,21.29401179700665
1974,50,1,1970,0.0,14.896831659640734
1985,39,0,2014,0.0,22.64289490383516
1960,64,1,1993,0.0,17.12052520888272
1964,60,1,1975,0.0,19.57930675338172
1953,71,1,1975,0.0,22.45002581350653
1970,54,1,1974,0.0,21.040266089587057
1962,62,0,2004,0.0,18.798549655937993
1971,53,0,2013,1.0,24.26092703138474
1968,56,1,1984,0.0,21.700084561788167
1983,41,0,2004,0.0,18.370453968574022
1963,61,1,2017,0.0,20.330278486096653
1953,71,0,2019,0.0,18.775925043244712
1997,27,1,2010,0.0,20.984548553990106
1995,29,0,1977,0.0,21.043798591926205
1976,48,0,2012,0.0,19.253552442900766
1978,46,0,2004,0.0,18.21703567196913
1996,28,0,1974,0.0,18.88866502473067
1977,47,0,2000,0.0,17.455678928571487
1984,40,1,2011,0.0,17.216346595109844
1957,67,0,2000,0.0,21.81343354565314
1965,59,1,2006,0.0,20.784735273333617
1991,33,1,1977,0.0,18.639988965928044
1985,39,1,1975,0.0,22.695630553886758
1979,45,1,1992,0.0,21.208894474393844
1967,57,1,1985,0.0,20.946856751378174
1951,73,1,2013,0.0,22.147013971655138
1998,26,1,2018,0.0,21.93186126079425
1962,62,1,1977,0.0,21.34401151412704
1953,71,1,1973,0.0,19.857472831166877
1975,49,1,2001,0.0,19.98684116176999
1974,50,1,2018,0.0,16.51476497558055
1979,45,0,1972,0.0,20.64064498630751
1960,64,1,2019,0.0,21.174640208303316
1956,68,1,1985,0.0,19.88621829091688
1980,44,1,2003,0.0,15.860825790143636
1993,31,0,1982,0.0,15.746039734567148
1959,65,0,2002,0.0,15.560965193688197
1988,36,1,1991,0.0,17.018569737011333
1962,62,0,2000,0.0,20.33098114714813
1980,44,0,1993,0.0,20.02498490618052
1956,68,1,1972,0.0,20.000098660666403
1998,26,1,2002,0.0,19.314294525901033
1991,33,0,1999,0.0,18.364013019826064
1991,33,0,1995,0.0,18.922525687219967
1985,39,1,2003,1.0,24.62667470637949
1969,55,1,1991,0.0,21.37384322457887
1953,71,1,1999,0.0,21.510028794178762
1956,68,1,2004,0.0,20.16279055004248
1950,74,1,1994,0.0,16.320329952717557
1993,31,1,1997,0.0,19.642242685172214
1994,30,0,2002,0.0,20.409117655179163
1991,33,1,1992,0.0,18.322980465556142
1996,28,1,1995,0.0,23.91198119906931
1962,62,0,1978,0.0,18.714984641045724
1971,53,1,1977,0.0,19.257594036980535
1970,54,1,2006,0.0,19.404959930765326
1971,53,0,2002,0.0,17.412198891315246
1977,47,0,1984,0.0,16.479619147959564
1958,66,1,2018,0.0,18.86959542763832
1975,49,0,2016,0.0,13.98420926564037
1958,66,1,1977,0.0,20.339312334177798
1964,60,1,1990,0.0,19.08023012960845
1959,65,0,1972,0.0,18.709655791726654
1973,51,1,1978,0.0,20.831317541486637
1991,33,1,1983,0.0,18.50517654871187
1957,67,1,2007,0.0,18.140071698486324
1973,51,1,1996,0.0,16.45792966172937
1965,59,0,1989,0.0,16.98416246509966
1998,26,0,1973,0.0,21.91764579371074
1975,49,1,1993,0.0,18.560919604857325
1976,48,1,1996,0.0,19.67154958221537
1986,38,1,1981,0.0,18.9161942105513
1953,71,1,1997,0.0,21.22869410535214
1999,25,1,2004,0.0,18.223750979892646
1973,51,0,1993,0.0,17.99317204400873
1968,56,0,2000,0.0,16.707041981215966
1985,39,0,1972,0.0,20.394990062230075
1988,36,1,1999,0.0,21.481606388652207
1959,65,1,1996,0.0,21.074223547523346
1974,50,1,1986,0.0,21.881205676901306
1967,57,0,1975,0.0,20.16433057682815
1968,56,1,2016,0.0,21.056223947070826
1985,39,0,2012,0.0,21.65859400701954
1959,65,1,1987,0.0,17.865946087154203
1982,42,1,2004,0.0,22.307807007018724
1999,25,1,1996,0.0,20.844017941429684
1954,70,1,1986,0.0,21.923819154957094
1996,28,0,1980,0.0,21.47321422398837
1998,26,1,2007,0.0,16.81348398971291
1984,40,1,2006,0.0,21.491129001783957
1993,31,0,2011,0.0,20.488950978037593
1983,41,0,2003,0.0,19.083078007737367
1982,42,0,2016,1.0,26.011682177693274
1970,54,1,2001,0.0,21.229410167138692
1966,58,1,2012,0.0,22.823176506502428
1971,53,1,2015,0.0,23.481683387989417
1997,27,1,2015,0.0,21.04126731915041
1986,38,0,2004,0.0,20.938897018698693
1964,60,0,1997,0.0,21.417050690616232
1984,40,0,1991,0.0,18.919032774785517
1977,47,0,1985,0.0,21.935005230085224
1956,68,0,2015,0.0,18.839840542250975
1981,43,1,2011,0.0,19.600796468178736
1960,64,1,2009,0.0,18.891055690676097
1959,65,1,1981,0.0,18.48914678834705
1958,66,0,1974,1.0,26.93421020452462
1963,61,0,1995,0.0,20.202074442921912
1962,62,1,1995,0.0,20.930705135843294
1974,50,1,1982,0.0,20.97253845749725
1951,73,1,1993,0.0,17.872829285327832
1984,40,1,2013,0.0,17.400445482427017
1956,68,1,1972,0.0,23.4767699845595
1970,54,1,2001,0.0,18.49177234114876
1967,57,0,1992,0.0,20.6479817966451
1952,72,1,2018,0.0,19.653375131466788
1991,33,0,2006,0.0,19.86613321257375
1988,36,1,2007,0.0,21.30753853441675
1990,34,0,2014,0.0,18.135895394062654
1998,26,0,2007,0.0,19.257959735226976
1960,64,0,1982,0.0,22.503400726074425
1988,36,1,1984,0.0,19.935234971885286
1973,51,1,1971,0.0,22.699144805562973
1995,29,1,1980,0.0,21.28392154977123
1968,56,1,1985,0.0,21.482755543686345
1953,71,0,1987,0.0,20.681182604513896
1975,49,1,2003,0.0,25.731241950188938
1987,37,1,1979,0.0,18.59653768375599
1991,33,1,1982,0.0,16.716549447719878
1981,43,0,2001,0.0,18.294115377481912
1988,36,0,1977,0.0,19.53451772710442
1994,30,1,1976,0.0,25.119961459935972
1995,29,1,2017,0.0,21.534924625881356
1985,39,1,1986,0.0,22.235826765065376
1989,35,1,2010,1.0,20.666708744722598
1986,38,0,1996,1.0,24.10837030442484
1982,42,1,1977,0.0,21.30053804057829
1985,39,1,1998,0.0,20.37680610336625
1952,72,0,2006,0.0,16.859936377545523
1958,66,1,1996,0.0,20.779873887891945
1957,67,1,2006,0.0,18.525293845963137
1982,42,1,1993,0.0,20.6823619937162
1955,69,0,2014,0.0,17.36926906790537
1990,34,0,1985,0.0,19.921380404974876
1988,36,1,1995,0.0,22.596574028000678
1953,71,1,2000,0.0,19.23316872708931
1962,62,0,1996,1.0,27.804543639815407
1998,26,0,1995,0.0,17.636640750013356
1951,73,0,2012,0.0,19.165075147582503
1954,70,1,1984,0.0,20.920969756552694
1993,31,0,2018,0.0,18.691780216472015
1976,48,0,1984,0.0,19.34070293152778
1981,43,0,1992,0.0,17.63721923211751
1970,54,1,1994,0.0,16.632667000954573
1957,67,0,2013,0.0,20.643176997876413
1987,37,1,1973,0.0,19.330942658979097
1957,67,1,2005,0.0,22.33528067417567
1999,25,1,1985,0.0,17.721250900450798
1952,72,1,2016,0.0,19.12717274275894
1993,31,0,2009,0.0,18.569483678579076
1952,72,1,1990,0.0,18.079565616562995
1971,53,1,2009,0.0,22.655020287352045
1955,69,1,2012,0.0,18.01272357600862
1951,73,0,1986,0.0,20.004524786579907
1972,52,0,1972,0.0,20.342418807407707
1993,31,0,1976,0.0,17.9761824871866
1951,73,0,1981,0.0,21.621580100167872
1987,37,1,1970,0.0,17.7224068239715
1966,58,1,2012,0.0,22.258907829692944
1984,40,1,2006,0.0,18.654717077610076
1983,41,0,1975,0.0,20.83362559597841
1972,52,0,2015,0.0,24.297991920790547
1979,45,0,2018,0.0,22.007210562221573
1957,67,1,1992,0.0,17.43009664647081
1971,53,1,1994,0.0,14.853461845108466
1993,31,1,1994,0.0,22.780155201057337
1985,39,0,1972,0.0,20.42406334232352
1954,70,0,1973,0.0,23.08225916227112
1962,62,1,1999,0.0,21.671504896398346
1978,46,0,2002,0.0,19.950248110924452
1980,44,1,1998,0.0,22.4715922454988
1996,28,1,1973,0.0,19.275760892096223
1965,59,0,1983,0.0,23.45909854544487
1991,33,1,1990,0.0,19.069619326153386
1979,45,1,1976,0.0,19.179566431887483
1965,59,1,1990,0.0,21.170767748299934
1961,63,1,1976,0.0,19.378653506125847
1966,58,1,1970,0.0,21.539175777095995
1965,59,0,2003,0.0,19.52971419152438
1961,63,1,1992,0.0,20.912530740071066
1957,67,0,1972,0.0,22.54435515939025
1969,55,1,1987,0.0,20.25488780849894
1952,72,0,2012,0.0,19.56858388175052
1965,59,0,1981,0.0,19.543371399812465
1979,45,0,1983,0.0,21.583538581174693
1994,30,1,2010,0.0,22.28667366250118
1972,52,0,1997,0.0,16.392964798319213
1977,47,1,2011,0.0,21.30225004316919
1989,35,1,2014,0.0,17.912869236280777
1954,70,0,1993,0.0,19.058992072894203
1969,55,0,1993,0.0,20.063606645790763
1989,35,1,1972,0.0,19.96671349060705
1993,31,1,1978,0.0,19.735980730868192
1950,74,1,1993,0.0,20.61695436924701
1979,45,0,1971,0.0,18.870912809043638
1970,54,1,2009,0.0,21.090112901840758
1969,55,1,1997,0.0,19.62395139829259
1955,69,1,1976,0.0,20.6942298588594
1971,53,1,1978,0.0,19.082434218059216
1967,57,1,2014,0.0,18.273020367913208
1957,67,1,2008,0.0,17.93138247562439
1988,36,1,2008,0.0,19.260313402998836
1981,43,1,2002,0.0,17.964306636682082
1982,42,1,2003,0.0,21.886161171342636
1965,59,1,1990,0.0,20.92750463882798
1961,63,1,1998,0.0,17.68119012606936
1987,37,1,1996,0.0,16.52735608970418
1983,41,0,1986,0.0,21.654865907815385
1963,61,1,2011,0.0,21.21812649436287
1985,39,1,2016,0.0,17.384356393628348
1982,42,1,2017,0.0,18.83926077541573
1972,52,1,1992,0.0,21.331865984434465
1999,25,1,2014,0.0,15.073223723862
1994,30,0,1990,1.0,22.933342055409888
1951,73,1,1977,0.0,18.797715309960537
1990,34,0,1978,0.0,21.553880232761664
1970,54,1,2002,0.0,19.4042911606777
1951,73,0,1973,0.0,21.564829731035676
1976,48,0,1987,0.0,18.528763688602332
1958,66,1,2001,0.0,20.81774175121259
1950,74,0,1999,0.0,20.332247770992225
1960,64,0,1994,0.0,18.334059033609805
1952,72,1,2002,1.0,24.075442878940937
1972,52,0,2004,0.0,20.701513133722326
1975,49,0,2011,0.0,19.992819601519262
1953,71,0,2003,0.0,20.859219707252915
1967,57,1,2019,0.0,21.647774001129786
1955,69,1,1971,0.0,19.53692017031842
1984,40,1,1982,0.0,14.517021766501955
1971,53,1,2010,0.0,17.65807206143571
1992,32,0,1992,0.0,16.939941650256326
1964,60,1,1992,0.0,17.04642444081969
1971,53,0,2000,1.0,24.68095254512802
1986,38,1,1971,0.0,20.841725794073753
1991,33,1,1971,0.0,17.461510827785176
1961,63,0,1974,0.0,21.464995120086787
1996,28,0,1983,0.0,21.595882705740525
1998,26,1,1992,0.0,23.92898790847946
1991,33,1,2004,0.0,21.85564832318699
1987,37,1,2015,0.0,22.06291008656331
1967,57,1,1970,0.0,20.350442858734933
1994,30,1,2010,0.0,18.120934366728907
1984,40,0,2017,0.0,19.43852584941259
1979,45,1,2018,0.0,22.100347683543852
1973,51,0,2009,0.0,19.634614871326814
1991,33,1,1984,0.0,20.38675337017265
1979,45,1,1999,0.0,21.732123342996736
1963,61,0,1990,0.0,20.244191863793493
1955,69,1,1977,0.0,19.519248237154944
1952,72,0,1976,0.0,18.716450304045388
1965,59,0,2010,0.0,24.06623887426524
1956,68,1,2003,0.0,20.709781593170558
1963,61,0,2011,0.0,17.75332095011698
1958,66,1,2006,0.0,18.57013002561176
1964,60,1,2017,0.0,19.942427906103028
1970,54,1,2001,0.0,21.25861645606021
1984,40,1,2002,0.0,19.706807108697067
1951,73,1,1975,0.0,16.96076113226389
1976,48,1,2011,0.0,16.188495049823313
1951,73,1,1979,0.0,16.423633939211967
1984,40,0,1995,0.0,21.012502921311693
1967,57,1,2014,0.0,20.33530815170732
1963,61,0,1995,0.0,18.587895462448728
1969,55,1,1988,0.0,24.005423703672893
1967,57,1,2004,0.0,19.89227383808635
1959,65,0,2014,0.0,16.720134758814257
1974,50,0,1973,0.0,19.69380767193264
1951,73,0,1994,0.0,20.84604264183213
1974,50,0,1977,0.0,18.97990862385287
1982,42,1,1981,0.0,19.62206806713047
1985,39,1,1993,0.0,21.209552762651512
1980,44,0,1993,0.0,20.39880032877127
1963,61,1,1986,0.0,21.258344980364978
1950,74,0,1994,0.0,21.413076466216495
1995,29,0,2002,0.0,16.89015144311432
1965,59,0,1996,1.0,26.13370190302246
1995,29,0,1971,0.0,21.222021483995547
1952,72,0,1978,0.0,20.478260830953207
1984,40,1,2002,0.0,20.641327894796365
1990,34,0,1988,0.0,18.185626442541356
1955,69,0,2018,0.0,23.050649520920736
1974,50,1,1974,0.0,21.149457005347013
1962,62,0,2016,0.0,21.347427018470015
1983,41,0,1989,0.0,22.76759596462113
1957,67,1,1993,0.0,21.69850545965769
1970,54,1,2000,0.0,21.754789933083497
1983,41,1,2013,0.0,15.116687764581414
1953,71,1,1973,0.0,14.29771580864807
1974,50,1,2001,0.0,19.698169242064345
