Id,OS,Spendings,Subscribed
id03390,iOS,10369,0
id03391,Android,1428,0
id03392,Other,7406,0
id03393,iOS,14645,0
id03394,Android,3815,1
id03395,Android,2693,1
id03396,iOS,10538,1
id03397,iOS,10591,0
id03398,Other,1947,1
id03399,iOS,11398,0
id03400,Other,2853,1
id03401,Other,4287,0
id03402,Other,3019,0
id03403,Android,1840,1
id03404,iOS,7692,0
id03405,iOS,9443,1
id03406,iOS,9152,0
id03407,iOS,9675,0
id03408,iOS,8530,1
id03409,Android,3773,0
id03410,Android,1767,1
id03411,Other,2383,0
id03412,Android,950,0
id03413,Android,788,0
id03414,Android,2958,1
id03415,Other,5921,0
id03416,Other,5976,0
id03417,Android,1649,0
id03418,Other,1231,0
id03419,Other,4273,0
id03420,Android,727,1
id03421,Android,2362,0
id03422,iOS,11449,0
id03423,iOS,11138,0
id03424,iOS,9834,0
id03425,iOS,12909,0
id03426,Android,4430,1
id03427,iOS,6845,1
id03428,Android,2654,0
id03429,Android,677,1
id03430,Other,1509,1
id03431,iOS,6632,0
id03432,iOS,9729,1
id03433,Android,511,1
id03434,Other,47,0
id03435,Other,6675,1
id03436,Android,90,0
id03437,iOS,13198,0
id03438,Android,658,1
id03439,iOS,9352,0
id03440,iOS,9425,1
id03441,Android,4699,1
id03442,iOS,10555,0
id03443,iOS,11835,0
id03444,Android,2511,1
id03445,Android,1023,1
id03446,iOS,13574,0
id03447,iOS,11793,1
id03448,iOS,7895,0
id03449,Android,1856,0
id03450,Android,1228,0
id03451,iOS,10138,0
id03452,Other,706,0
id03453,Other,3622,0
id03454,Android,1187,1
id03455,Android,2415,1
id03456,iOS,12349,0
id03457,Other,3566,0
id03458,iOS,8517,0
id03459,Android,0,1
id03460,iOS,11349,0
id03461,Android,1596,0
id03462,iOS,10857,0
id03463,iOS,6452,0
id03464,Android,0,1
id03465,Android,2792,1
id03466,Other,5666,1
id03467,Other,3127,0
id03468,Android,2430,1
id03469,iOS,5594,0
id03470,Android,2519,1
id03471,Other,1911,0
id03472,Other,3532,0
id03473,Android,2689,1
id03474,Android,5945,1
id03475,Other,4311,1
id03476,Android,2582,1
id03477,Android,2843,1
id03478,iOS,10547,0
id03479,Android,2804,0
id03480,Android,3721,0
id03481,Android,3801,0
id03482,Android,0,1
id03483,Android,952,1
id03484,Android,1254,0
id03485,iOS,9727,0
id03486,Android,397,1
id03487,Other,4393,1
id03488,Android,3134,1
id03489,Android,3893,1
id03490,Other,4826,0
id03491,Android,1705,0
id03492,Other,991,0
id03493,Other,5265,0
id03494,Android,4347,1
id03495,iOS,7884,1
id03496,Android,5970,1
id03497,Android,5066,1
id03498,Other,2739,0
id03499,iOS,8924,1
id03500,Other,3728,0
id03501,Other,3827,1
id03502,Other,815,0
id03503,iOS,8214,0
id03504,Other,3396,1
id03505,Other,3197,0
id03506,Android,0,1
id03507,Android,269,1
id03508,Android,3528,1
id03509,iOS,7604,0
id03510,iOS,7474,1
id03511,Other,4720,0
id03512,Android,4846,1
id03513,Android,17,1
id03514,iOS,15536,0
id03515,iOS,12602,0
id03516,Android,2749,0
id03517,Other,3565,0
id03518,Other,2991,0
id03519,Other,2774,1
id03520,Other,2593,1
id03521,Android,4722,0
id03522,Android,5903,1
id03523,Other,383,0
id03524,iOS,15273,0
id03525,Other,4579,0
id03526,Other,4996,0
id03527,iOS,12781,0
id03528,Android,2937,1
id03529,Other,1491,0
id03530,Android,4369,1
id03531,Other,3986,0
id03532,Other,5311,1
id03533,iOS,9530,1
id03534,Other,3031,0
id03535,iOS,9642,0
id03536,Other,6767,0
id03537,iOS,8038,0
id03538,iOS,11951,0
id03539,Android,3431,1
id03540,Android,2101,1
id03541,iOS,7541,0
id03542,iOS,7403,0
id03543,Android,3471,1
id03544,Other,1418,0
id03545,Other,5582,0
id03546,Android,0,0
id03547,Android,3484,1
id03548,iOS,9500,0
id03549,Other,4304,0
id03550,iOS,12490,0
id03551,Android,499,0
id03552,Android,4358,1
id03553,Android,0,1
id03554,iOS,11850,0
id03555,Android,2408,1
id03556,Android,2093,1
id03557,Android,0,1
id03558,Other,3726,0
id03559,Android,2589,1
id03560,Other,5930,1
id03561,Other,2423,1
id03562,Android,619,1
id03563,Android,752,1
id03564,Android,1425,1
id03565,Other,8329,0
id03566,iOS,11497,0
id03567,Android,638,1
id03568,Android,4221,0
id03569,Other,1150,1
id03570,Android,4632,1
id03571,Other,3636,0
id03572,Other,0,1
id03573,Android,5356,0
id03574,iOS,9176,1
id03575,iOS,11891,0
id03576,iOS,9548,0
id03577,iOS,11176,0
id03578,iOS,6020,1
id03579,Android,710,1
id03580,Android,130,1
id03581,iOS,11845,0
id03582,iOS,10311,1
id03583,iOS,10777,0
id03584,Other,5077,0
id03585,Other,4420,1
id03586,Other,4702,0
id03587,Android,3127,0
id03588,Android,861,1
id03589,Android,2901,0
id03590,iOS,11425,0
id03591,Android,5019,0
id03592,Android,3724,1
id03593,Android,0,1
id03594,Android,0,1
id03595,iOS,10909,0
id03596,Android,879,1
id03597,iOS,11877,1
id03598,Other,2986,1
id03599,Android,999,0
id03600,Other,0,0
id03601,Android,2376,1
id03602,iOS,8588,0
id03603,iOS,10447,0
id03604,Android,3058,1
id03605,Android,3177,1
id03606,Android,0,1
id03607,Other,3161,1
id03608,Other,0,1
id03609,Other,1367,0
id03610,Other,3018,0
id03611,Android,1710,1
id03612,iOS,10454,0
id03613,iOS,8341,0
id03614,iOS,10797,0
id03615,Android,5458,1
id03616,iOS,10355,0
id03617,Other,3821,1
id03618,Other,3732,1
id03619,iOS,8151,1
id03620,Other,2776,0
id03621,Android,1533,1
id03622,Android,2718,1
id03623,iOS,9328,0
id03624,iOS,11371,1
id03625,iOS,11167,0
id03626,Other,3485,1
id03627,Other,3684,0
id03628,Other,1393,1
id03629,Other,568,0
id03630,Other,1043,0
id03631,Android,0,1
id03632,Other,2759,1
id03633,Other,3630,1
id03634,Other,3014,0
id03635,Other,6444,1
id03636,iOS,8559,0
id03637,Android,0,0
id03638,iOS,9366,0
id03639,Other,2399,0
id03640,Android,5016,1
id03641,Android,124,1
id03642,Android,1005,1
id03643,iOS,8818,0
id03644,Other,2715,0
id03645,iOS,9996,1
id03646,iOS,11983,1
id03647,Android,1600,1
id03648,Android,806,1
id03649,iOS,12543,0
id03650,Other,2288,1
id03651,Android,3504,0
id03652,iOS,10733,0
id03653,Android,1630,1
id03654,Android,3068,1
id03655,iOS,6055,0
id03656,Android,0,1
id03657,iOS,9328,0
id03658,Other,5462,0
id03659,Other,0,1
id03660,iOS,13258,0
id03661,Other,0,0
id03662,Other,3402,0
id03663,Other,7254,1
id03664,Android,1383,1
id03665,Other,2592,0
id03666,Android,0,0
id03667,iOS,4958,0
id03668,Other,3547,0
id03669,Other,4284,0
id03670,Other,0,0
id03671,Other,2246,1
id03672,Android,913,1
id03673,Android,3097,1
id03674,Other,5534,1
id03675,Android,3988,1
id03676,Other,4039,0
id03677,iOS,9522,0
id03678,Android,3057,0
id03679,Android,4342,1
id03680,Android,380,1
id03681,Other,3208,0
id03682,Android,1644,1
id03683,Android,1201,1
id03684,Other,1930,1
id03685,Android,2965,1
id03686,Other,4549,0
id03687,iOS,9227,0
id03688,Other,2558,1
id03689,iOS,14053,0
id03690,Android,4464,0
id03691,iOS,9652,1
id03692,Other,4516,0
id03693,Other,4875,0
id03694,iOS,7445,1
id03695,Android,2209,1
id03696,Android,1893,1
id03697,iOS,10650,0
id03698,Other,2593,1
id03699,Android,5858,1
id03700,Other,1674,1
id03701,Android,4962,0
id03702,iOS,9255,1
id03703,Android,0,0
id03704,iOS,10625,0
id03705,iOS,6648,0
id03706,Other,5188,1
id03707,iOS,8958,1
id03708,Android,1813,1
id03709,iOS,7192,0
id03710,iOS,12808,0
id03711,Android,4839,1
id03712,Android,2784,1
id03713,iOS,8070,0
id03714,Android,0,1
id03715,iOS,12829,0
id03716,Android,0,1
id03717,Android,1058,1
id03718,iOS,6292,1
id03719,Other,4902,0
id03720,Android,1164,1
id03721,Android,1538,1
id03722,iOS,8361,0
id03723,Android,819,0
id03724,Android,3471,1
id03725,iOS,8410,0
id03726,iOS,14080,0
id03727,Android,2063,1
id03728,Android,6624,0
id03729,iOS,10851,0
id03730,Android,975,1
id03731,Other,3670,0
id03732,Android,2994,1
id03733,Android,2780,1
id03734,iOS,12100,0
id03735,iOS,10241,1
id03736,Other,1973,1
id03737,Android,3581,1
id03738,Android,2634,1
id03739,Other,5465,1
id03740,Other,5151,0
id03741,Android,0,1
id03742,iOS,11719,0
id03743,iOS,8499,0
id03744,Android,3398,0
id03745,Android,661,0
id03746,Android,2327,1
id03747,iOS,10410,0
id03748,iOS,10838,0
id03749,iOS,9224,0
id03750,Android,3991,0
id03751,Other,3551,0
id03752,iOS,5996,1
id03753,iOS,3722,0
id03754,Other,2226,0
id03755,Android,1654,0
id03756,Android,266,0
id03757,iOS,10488,0
id03758,Android,1269,1
id03759,Android,1815,0
id03760,Other,398,1
id03761,Android,776,1
id03762,iOS,9897,0
id03763,Other,4761,1
id03764,iOS,9930,0
id03765,iOS,10066,1
id03766,iOS,10046,0
id03767,iOS,11866,0
id03768,iOS,12795,0
id03769,iOS,9521,0
id03770,Other,6803,1
id03771,Android,0,1
id03772,iOS,9549,1
id03773,iOS,10361,0
id03774,Android,1772,0
id03775,Other,3614,0
id03776,Android,0,1
id03777,Other,2366,1
id03778,Other,9193,1
id03779,Android,3050,0
id03780,iOS,10667,0
id03781,Other,2741,1
id03782,Other,4480,0
id03783,Android,3020,1
id03784,iOS,11813,0
id03785,iOS,12909,0
id03786,iOS,10231,0
id03787,Other,1873,1
id03788,iOS,12179,0
id03789,Android,4667,1
id03790,Android,3996,0
id03791,Other,2342,0
id03792,Other,8401,1
id03793,Other,2228,0
id03794,iOS,9858,0
id03795,Android,0,1
id03796,Other,1018,0
id03797,Android,3552,0
id03798,Other,863,0
id03799,Other,3986,1
id03800,Android,275,1
id03801,iOS,10723,1
id03802,Android,2422,0
id03803,iOS,10063,0
id03804,Other,4720,1
id03805,iOS,11977,0
id03806,Android,2383,0
id03807,Other,6057,1
id03808,Android,0,1
id03809,Android,2184,1
id03810,Android,0,1
id03811,Android,5214,0
id03812,iOS,10198,0
id03813,Android,0,0
id03814,Other,0,0
id03815,Other,4337,0
id03816,iOS,9645,0
id03817,Android,4365,0
id03818,iOS,11308,0
id03819,iOS,8168,1
id03820,Android,6769,1
id03821,Other,2665,1
id03822,iOS,11482,0
id03823,Android,3687,0
id03824,Other,3688,0
id03825,Android,0,0
id03826,iOS,8399,1
id03827,Other,4258,1
id03828,iOS,11548,0
id03829,Android,2063,1
id03830,Android,0,1
id03831,iOS,10608,0
id03832,Other,4264,1
id03833,Other,2993,1
id03834,iOS,10247,0
id03835,Other,2895,1
id03836,Android,1337,1
id03837,Android,3687,1
id03838,Android,434,1
id03839,iOS,8018,0
id03840,iOS,11245,0
id03841,Android,1923,1
id03842,iOS,9709,0
id03843,Android,1007,1
id03844,Android,3147,1
id03845,Android,6879,1
id03846,Android,0,1
id03847,iOS,10169,0
id03848,iOS,8738,1
id03849,iOS,7440,0
id03850,iOS,10149,0
id03851,Android,617,1
id03852,Other,3636,0
id03853,Other,1952,1
id03854,Other,2922,1
id03855,Android,3047,1
id03856,Other,5072,1
id03857,Android,3041,1
id03858,Android,2982,1
id03859,iOS,9351,0
id03860,Android,0,1
id03861,Other,1392,1
id03862,Other,2606,1
id03863,iOS,9129,0
id03864,Android,2043,1
id03865,Android,551,1
id03866,Other,4838,1
id03867,Android,5496,1
id03868,Android,2804,0
id03869,Other,1617,0
id03870,Other,4250,0
id03871,Android,2366,1
id03872,iOS,10783,0
id03873,Android,4352,0
id03874,Other,5255,1
id03875,Other,6041,0
id03876,iOS,12084,1
id03877,Other,1186,0
id03878,Other,160,0
id03879,Android,3451,0
id03880,Android,0,0
id03881,iOS,11658,0
id03882,iOS,8347,1
id03883,Android,1354,0
id03884,Other,867,0
id03885,Other,1710,0
id03886,Other,0,0
id03887,iOS,6749,0
id03888,Android,3207,1
id03889,Other,1773,0
id03890,Android,6035,1
id03891,iOS,10119,0
id03892,iOS,7245,0
id03893,Other,4700,1
id03894,Other,1431,1
id03895,iOS,9940,0
id03896,Android,757,1
id03897,iOS,10576,0
id03898,Android,1847,0
id03899,Other,6022,1
id03900,iOS,8188,0
id03901,Android,4775,1
id03902,Other,5083,1
id03903,Android,562,1
id03904,iOS,6148,1
id03905,Android,2984,0
id03906,iOS,11031,0
id03907,Other,2008,0
id03908,iOS,10452,1
id03909,iOS,10015,0
id03910,iOS,14371,0
id03911,Other,2878,1
id03912,Android,0,0
id03913,iOS,13220,0
id03914,iOS,12923,0
id03915,Other,4469,0
id03916,Android,4775,1
id03917,Android,831,1
id03918,Other,5723,1
id03919,Android,358,0
id03920,Other,0,1
id03921,iOS,10576,0
id03922,Other,3677,1
id03923,Android,147,1
id03924,Other,6090,0
id03925,Android,952,1
id03926,Other,2050,0
id03927,Android,1253,1
id03928,Android,5209,1
id03929,Android,5512,1
id03930,iOS,8824,0
id03931,Other,4336,1
id03932,Other,1623,1
id03933,Android,1304,0
id03934,Other,3717,0
id03935,Android,0,1
id03936,iOS,9613,1
id03937,Other,5171,0
id03938,Android,0,1
id03939,Other,105,0
id03940,Android,631,1
id03941,Other,0,0
id03942,Android,3066,1
id03943,Other,3124,1
id03944,iOS,10673,1
id03945,iOS,8349,1
id03946,Android,0,1
id03947,Other,4241,0
id03948,Other,0,0
id03949,Android,4863,0
id03950,Android,1982,1
id03951,Other,6646,0
id03952,Android,0,1
id03953,Android,3617,1
id03954,iOS,10769,0
id03955,Android,39,1
id03956,Other,0,0
id03957,Android,3027,1
id03958,Android,3851,0
id03959,Other,3040,1
id03960,Android,1877,0
id03961,iOS,9865,0
id03962,Other,1714,0
id03963,Android,3806,1
id03964,iOS,14154,0
id03965,iOS,8459,0
id03966,Other,3354,0
id03967,Android,740,1
id03968,Android,0,1
id03969,Android,3682,1
id03970,Other,1946,1
id03971,Other,3201,0
id03972,Android,2132,1
id03973,iOS,9837,0
id03974,iOS,10560,1
id03975,iOS,12599,0
id03976,Android,0,1
id03977,Android,4114,0
id03978,Other,2847,0
id03979,Other,5173,1
id03980,iOS,13327,0
id03981,Android,820,1
id03982,iOS,7749,1
id03983,iOS,7824,0
id03984,Android,1369,1
id03985,Other,2204,0
id03986,iOS,9129,0
id03987,Other,3066,0
id03988,Other,4857,0
id03989,iOS,6562,1
id03990,Android,302,1
id03991,iOS,10750,0
id03992,iOS,12138,0
id03993,iOS,5118,1
id03994,iOS,12372,1
id03995,iOS,7310,0
id03996,iOS,8681,0
id03997,iOS,9951,0
id03998,Other,1020,1
id03999,iOS,9508,1
id04000,Android,1354,0
id04001,Android,1806,0
id04002,Android,2535,1
id04003,iOS,8010,1
id04004,Android,3513,1
id04005,Other,329,0
id04006,iOS,12987,0
id04007,Android,2037,1
id04008,Other,7681,0
id04009,Android,1476,0
id04010,Other,1102,1
id04011,Android,732,1
id04012,iOS,8431,1
id04013,iOS,12156,0
id04014,Other,2729,0
id04015,Other,0,0
id04016,iOS,10661,1
id04017,Android,3350,0
id04018,Other,7329,1
id04019,Other,1892,0
id04020,Android,2884,1
id04021,Android,7471,0
id04022,Other,2025,1
id04023,Other,2042,1
id04024,Other,0,1
id04025,iOS,11849,1
id04026,iOS,8866,0
id04027,Other,1630,1
id04028,Android,0,0
id04029,iOS,13354,0
id04030,iOS,10566,1
id04031,Android,2031,1
id04032,Android,6685,1
id04033,Other,4055,0
id04034,iOS,10355,1
id04035,Other,3910,1
id04036,iOS,10662,0
id04037,Other,881,0
id04038,iOS,9277,0
id04039,iOS,10783,0
id04040,Android,684,1
id04041,Android,2324,1
id04042,Other,3800,1
id04043,iOS,10543,0
id04044,Android,831,0
id04045,iOS,10061,0
id04046,Other,8054,0
id04047,Android,918,1
id04048,Other,3704,1
id04049,Android,0,1
id04050,iOS,8398,0
id04051,Other,736,1
id04052,Android,745,0
id04053,iOS,12093,0
id04054,Android,2523,1
id04055,Android,405,1
id04056,Other,1083,1
id04057,iOS,9128,0
id04058,Other,166,1
id04059,Android,5054,1
id04060,iOS,10823,0
id04061,Android,0,1
id04062,Other,0,0
id04063,Android,1155,1
id04064,Android,3506,1
id04065,Other,1971,1
id04066,iOS,7639,1
id04067,iOS,10628,0
id04068,Other,0,0
id04069,Android,4613,1
id04070,iOS,6483,0
id04071,iOS,8639,0
id04072,iOS,10661,0
id04073,Android,1995,1
id04074,Other,5907,1
id04075,Android,2543,0
id04076,Android,1268,1
id04077,iOS,7175,0
id04078,iOS,8271,0
id04079,Android,3022,1
id04080,Android,2983,1
id04081,Android,2170,0
id04082,Android,4587,1
id04083,Other,2101,1
id04084,Other,0,1
id04085,Android,1812,1
id04086,iOS,9812,0
id04087,Android,3882,1
id04088,Other,2658,0
id04089,iOS,7769,0
id04090,Other,694,1
id04091,iOS,10776,0
id04092,iOS,8883,0
id04093,iOS,10538,0
id04094,iOS,13937,0
id04095,Other,2296,0
id04096,iOS,10247,0
id04097,Android,6286,1
id04098,Android,3899,1
id04099,iOS,5794,0
id04100,Other,608,1
id04101,Android,1258,1
id04102,iOS,11312,0
id04103,Android,5715,1
id04104,Other,3771,0
id04105,Android,2057,1
id04106,Android,2742,1
id04107,Other,0,0
id04108,Other,3488,0
id04109,Android,0,0
id04110,iOS,13356,0
id04111,Android,1779,1
id04112,Other,0,0
id04113,Android,945,1
id04114,Android,1904,1
id04115,Android,1117,1
id04116,iOS,9173,0
id04117,Other,0,0
id04118,Other,2996,0
id04119,Android,3210,1
id04120,iOS,13174,0
id04121,Android,2401,1
id04122,Android,0,1
id04123,Android,1435,0
id04124,Android,2088,1
id04125,Other,3554,0
id04126,Other,1690,0
id04127,Android,0,0
id04128,Other,3707,1
id04129,Other,2359,0
id04130,Other,2278,0
id04131,iOS,9259,0
id04132,Android,6109,1
id04133,Android,514,1
id04134,Other,2339,1
id04135,Android,790,1
id04136,iOS,7999,0
id04137,Other,5082,1
id04138,iOS,6952,0
id04139,Android,572,0
id04140,Android,4983,1
id04141,Android,564,1
id04142,Android,1283,1
id04143,Android,0,1
id04144,Other,1198,0
id04145,iOS,10131,0
id04146,Android,3402,1
id04147,iOS,11060,0
id04148,Android,1138,1
id04149,Android,4555,0
id04150,Android,4573,1
id04151,Other,4898,1
id04152,Android,2013,1
id04153,iOS,9463,0
id04154,Other,0,0
id04155,Android,894,1
id04156,iOS,6940,0
id04157,iOS,14599,0
id04158,Android,4504,1
id04159,iOS,9265,1
id04160,Other,3339,0
id04161,Android,0,1
id04162,Android,3265,1
id04163,Other,4502,1
id04164,iOS,7791,0
id04165,Android,1692,1
id04166,Other,4440,1
id04167,Other,4347,0
id04168,iOS,8254,1
id04169,Other,3041,0
id04170,Other,2174,0
id04171,Other,1224,0
id04172,Other,943,0
id04173,iOS,8900,1
id04174,Other,1564,0
id04175,Other,1877,0
id04176,Other,2460,0
id04177,iOS,9197,0
id04178,Android,3767,0
id04179,iOS,8343,0
id04180,iOS,9374,0
id04181,iOS,8117,0
id04182,Android,218,1
id04183,Android,3144,0
id04184,Other,2526,0
id04185,Android,4615,1
id04186,iOS,11403,0
id04187,Android,901,0
id04188,Android,2679,0
id04189,Android,5801,1
id04190,Android,1122,1
id04191,iOS,9972,0
id04192,Android,4423,1
id04193,Other,3413,0
id04194,iOS,11753,0
id04195,Android,3734,1
id04196,iOS,11555,0
id04197,Android,2834,1
id04198,Android,2068,1
id04199,Android,578,1
id04200,Android,3183,1
id04201,Other,1393,1
id04202,Android,785,1
id04203,Android,1072,1
id04204,Android,3415,1
id04205,Other,2751,0
id04206,iOS,8262,1
id04207,iOS,9940,0
id04208,Other,999,0
id04209,iOS,8635,1
id04210,iOS,8934,1
id04211,Other,4692,1
id04212,Other,0,0
id04213,Android,6943,1
id04214,Other,0,0
id04215,iOS,6435,0
id04216,iOS,10093,0
id04217,Android,361,1
id04218,iOS,9844,0
id04219,Other,2166,0
id04220,iOS,10799,0
id04221,Other,1307,0
id04222,Android,614,1
id04223,iOS,8371,0
id04224,Android,2078,1
id04225,iOS,7949,0
id04226,iOS,11758,1
id04227,Android,3572,1
id04228,Other,2381,1
id04229,Android,641,1
id04230,iOS,10511,0
id04231,Other,4458,1
id04232,iOS,9312,0
id04233,iOS,10092,0
id04234,Other,1579,0
id04235,Android,55,1
id04236,Other,2712,0
id04237,Other,3169,1
id04238,Android,0,1
id04239,Android,3450,1
id04240,iOS,7805,0
id04241,Other,3084,1
id04242,iOS,6861,0
id04243,iOS,7339,0
id04244,iOS,10119,1
id04245,iOS,8313,1
id04246,iOS,10241,0
id04247,Android,3480,0
id04248,iOS,11117,1
id04249,iOS,11505,0
id04250,Other,2570,0
id04251,iOS,9157,1
id04252,Android,1848,0
id04253,iOS,8745,0
id04254,iOS,11042,1
id04255,Android,2657,0
id04256,Other,8748,1
id04257,Android,2527,1
id04258,Other,4000,0
id04259,Other,6430,0
id04260,Android,4,0
id04261,Other,2474,0
id04262,iOS,14837,0
id04263,Android,1547,1
id04264,Other,4831,0
id04265,Other,3373,1
id04266,Other,5543,0
id04267,Other,4194,0
id04268,iOS,8851,0
id04269,Android,2660,1
id04270,Other,1569,1
id04271,Android,2093,0
id04272,Other,4034,1
id04273,Android,677,1
id04274,iOS,6598,0
id04275,Android,5055,0
id04276,Other,6109,1
id04277,Android,6080,1
id04278,Android,0,0
id04279,Other,0,0
id04280,Android,0,0
id04281,Android,849,0
id04282,Android,4151,1
id04283,Other,203,1
id04284,Android,0,1
id04285,Other,3059,1
id04286,Android,1655,0
id04287,Other,2211,1
id04288,Android,1054,1
id04289,Android,4518,1
id04290,Other,2117,0
id04291,iOS,8798,0
id04292,Other,3144,1
id04293,iOS,13295,0
id04294,Android,4766,1
id04295,Other,2592,0
id04296,Android,3926,1
id04297,iOS,10739,0
id04298,Android,3797,1
id04299,Other,4013,0
id04300,iOS,13012,0
id04301,iOS,13333,0
id04302,Android,177,1
id04303,Android,3436,0
id04304,Android,2307,0
id04305,Android,771,0
id04306,iOS,7249,1
id04307,Other,1254,1
id04308,Android,3228,1
id04309,iOS,9620,1
id04310,iOS,10429,1
id04311,iOS,8583,1
id04312,iOS,10916,0
id04313,Android,6555,0
id04314,iOS,11547,0
id04315,Android,0,1
id04316,Other,3579,0
id04317,iOS,5568,1
id04318,Android,331,0
id04319,Android,1367,0
id04320,Other,2560,1
id04321,Android,110,1
id04322,Other,6715,0
id04323,iOS,12632,1
id04324,iOS,10018,0
id04325,Other,2201,0
id04326,Android,6383,1
id04327,Other,203,0
id04328,Android,2025,0
id04329,iOS,10416,0
id04330,Android,0,1
id04331,iOS,8025,0
id04332,iOS,11045,0
id04333,Android,3345,1
id04334,Android,301,0
id04335,iOS,11419,0
id04336,Other,3221,1
id04337,Other,4648,0
id04338,Android,4670,1
id04339,Other,3004,1
id04340,iOS,7868,0
id04341,Other,5473,0
id04342,Other,3887,1
id04343,iOS,7769,0
id04344,iOS,8621,0
id04345,Other,4823,0
id04346,iOS,8916,1
id04347,Other,2573,0
id04348,Android,2559,1
id04349,Other,1345,1
id04350,iOS,9148,0
id04351,iOS,7499,1
id04352,Other,3657,1
id04353,Other,310,0
id04354,Other,2370,1
id04355,Android,6881,0
id04356,Android,3872,0
id04357,Android,784,1
id04358,Android,5852,0
id04359,Android,849,1
id04360,Other,1870,0
id04361,iOS,13194,0
id04362,iOS,12112,0
id04363,Other,2537,0
id04364,Other,0,0
id04365,Android,907,0
id04366,Other,6879,0
id04367,Android,3709,1
id04368,iOS,13179,0
id04369,Android,434,1
id04370,Android,177,1
id04371,Android,2484,0
id04372,Other,3020,0
id04373,Android,4054,1
id04374,iOS,12562,0
id04375,Android,2374,1
id04376,Android,2840,1
id04377,Android,3586,1
id04378,Android,4879,0
id04379,iOS,11238,0
