Id,Age,Gender,Purchased
id27309,<25,Male,No
id27310,<25,Female,No
id27311,<25,Male,No
id27312,<25,Female,Yes
id27313,<25,Male,No
id27314,25+,Female,No
id27315,<25,Female,No
id27316,<25,Male,No
id27317,<25,Male,No
id27318,<25,Female,No
id27319,<25,Male,No
id27320,25+,Female,No
id27321,<25,Female,Yes
id27322,<25,Female,No
id27323,<25,Male,No
id27324,<25,Male,No
id27325,<25,Female,Yes
id27326,25+,Female,No
id27327,<25,Female,No
id27328,<25,Male,No
id27329,25+,Male,No
id27330,<25,Female,No
id27331,25+,Male,No
id27332,<25,Male,Yes
id27333,<25,Female,No
id27334,25+,Male,No
id27335,<25,Male,No
id27336,<25,Male,No
id27337,<25,Male,No
id27338,25+,Male,No
id27339,<25,Female,Yes
id27340,<25,Female,No
id27341,25+,Male,No
id27342,<25,Female,Yes
id27343,<25,Female,No
id27344,<25,Male,No
id27345,<25,Female,No
id27346,<25,Female,Yes
id27347,<25,Female,Yes
id27348,<25,Male,No
id27349,25+,Male,No
id27350,<25,Male,Yes
id27351,<25,Male,No
id27352,<25,Male,No
id27353,<25,Female,No
id27354,<25,Male,No
id27355,<25,Female,Yes
id27356,<25,Male,No
id27357,<25,Male,Yes
id27358,25+,Female,No
id27359,<25,Male,No
id27360,<25,Male,No
id27361,<25,Male,No
id27362,<25,Male,Yes
id27363,<25,Male,No
id27364,25+,Male,Yes
id27365,25+,Male,No
id27366,<25,Female,No
id27367,<25,Male,No
id27368,25+,Male,Yes
id27369,25+,Male,No
id27370,<25,Male,No
id27371,25+,Female,Yes
id27372,<25,Male,No
id27373,25+,Female,No
id27374,<25,Male,Yes
id27375,<25,Female,No
id27376,<25,Female,No
id27377,25+,Female,No
id27378,<25,Female,No
id27379,25+,Male,No
id27380,<25,Male,No
id27381,<25,Female,No
id27382,<25,Female,No
id27383,<25,Male,No
id27384,25+,Female,No
id27385,<25,Male,No
id27386,<25,Female,Yes
id27387,<25,Female,No
id27388,<25,Female,No
id27389,25+,Female,No
id27390,25+,Female,Yes
id27391,<25,Female,No
id27392,<25,Male,No
id27393,<25,Female,No
id27394,<25,Male,Yes
id27395,<25,Male,No
id27396,<25,Male,No
id27397,<25,Female,Yes
id27398,<25,Female,No
id27399,25+,Female,No
id27400,<25,Female,No
id27401,<25,Female,No
id27402,<25,Female,No
id27403,<25,Male,Yes
id27404,25+,Female,No
id27405,<25,Male,No
id27406,<25,Female,Yes
id27407,25+,Female,No
id27408,25+,Male,No
id27409,<25,Female,No
id27410,<25,Male,No
id27411,25+,Female,No
id27412,<25,Male,No
id27413,<25,Female,No
id27414,25+,Female,No
id27415,<25,Female,Yes
id27416,<25,Female,No
id27417,<25,Female,No
id27418,25+,Female,No
id27419,25+,Female,Yes
id27420,<25,Female,Yes
id27421,<25,Female,No
id27422,<25,Male,No
id27423,25+,Female,No
id27424,25+,Female,No
id27425,<25,Female,No
id27426,<25,Male,No
id27427,<25,Male,No
id27428,<25,Female,No
id27429,<25,Female,No
id27430,<25,Female,No
id27431,<25,Male,No
id27432,<25,Female,No
id27433,<25,Female,No
id27434,<25,Male,No
id27435,<25,Male,No
id27436,<25,Female,No
id27437,<25,Male,No
id27438,<25,Male,Yes
id27439,<25,Female,Yes
id27440,<25,Male,No
id27441,<25,Male,Yes
id27442,25+,Female,No
id27443,<25,Female,No
id27444,<25,Female,No
id27445,<25,Female,No
id27446,<25,Male,No
id27447,<25,Female,Yes
id27448,<25,Male,No
id27449,<25,Male,No
id27450,25+,Female,No
id27451,25+,Male,No
id27452,<25,Female,No
id27453,<25,Male,No
id27454,<25,Male,No
id27455,25+,Male,No
id27456,<25,Male,No
id27457,<25,Female,No
id27458,<25,Male,Yes
id27459,25+,Female,No
id27460,<25,Female,No
id27461,<25,Female,No
id27462,25+,Male,No
id27463,<25,Female,Yes
id27464,<25,Male,No
id27465,25+,Male,No
id27466,<25,Female,No
id27467,<25,Male,No
id27468,25+,Male,No
id27469,25+,Female,Yes
id27470,25+,Female,No
id27471,<25,Female,No
id27472,<25,Female,Yes
id27473,<25,Male,No
id27474,<25,Female,No
id27475,<25,Male,No
id27476,<25,Female,No
id27477,<25,Female,No
id27478,25+,Female,No
id27479,25+,Male,No
id27480,<25,Male,No
id27481,<25,Male,No
id27482,<25,Male,No
id27483,<25,Male,Yes
id27484,<25,Male,No
id27485,25+,Male,No
id27486,25+,Male,Yes
id27487,<25,Female,Yes
id27488,<25,Female,Yes
id27489,<25,Male,No
id27490,<25,Female,No
id27491,<25,Male,No
id27492,<25,Male,No
id27493,<25,Male,No
id27494,<25,Male,No
id27495,<25,Female,No
id27496,25+,Male,Yes
id27497,<25,Female,No
id27498,<25,Female,No
id27499,<25,Male,No
id27500,<25,Male,Yes
id27501,25+,Male,No
id27502,<25,Female,No
id27503,<25,Male,No
id27504,<25,Male,No
id27505,<25,Male,No
id27506,<25,Male,No
id27507,<25,Male,No
id27508,<25,Female,Yes
id27509,25+,Female,No
id27510,<25,Female,No
id27511,<25,Female,No
id27512,<25,Female,No
id27513,<25,Male,No
id27514,25+,Male,No
id27515,25+,Female,No
id27516,<25,Male,Yes
id27517,<25,Female,No
id27518,<25,Male,No
id27519,<25,Female,No
id27520,25+,Male,No
id27521,<25,Female,Yes
id27522,25+,Female,No
id27523,25+,Male,No
id27524,<25,Male,No
id27525,25+,Female,No
id27526,<25,Male,No
id27527,25+,Male,No
id27528,<25,Female,Yes
id27529,25+,Female,No
id27530,<25,Female,No
id27531,<25,Female,No
id27532,<25,Male,Yes
id27533,<25,Female,No
id27534,<25,Male,No
id27535,<25,Female,Yes
id27536,<25,Female,No
id27537,25+,Male,No
id27538,25+,Female,No
id27539,25+,Female,No
id27540,<25,Male,No
id27541,<25,Female,No
id27542,25+,Male,No
id27543,25+,Female,No
id27544,<25,Male,No
id27545,<25,Male,No
id27546,<25,Male,No
id27547,<25,Male,No
id27548,25+,Male,No
id27549,<25,Male,No
id27550,<25,Female,No
id27551,<25,Male,No
id27552,<25,Female,Yes
id27553,<25,Female,Yes
id27554,<25,Male,No
id27555,25+,Male,Yes
id27556,<25,Male,Yes
id27557,<25,Female,No
id27558,<25,Male,No
id27559,25+,Female,No
id27560,<25,Male,No
id27561,25+,Male,No
id27562,25+,Female,No
id27563,<25,Male,Yes
id27564,25+,Female,No
id27565,<25,Male,No
id27566,<25,Male,No
id27567,<25,Female,Yes
id27568,<25,Male,No
id27569,<25,Female,No
id27570,<25,Female,No
id27571,<25,Female,No
id27572,<25,Female,No
id27573,<25,Female,No
id27574,<25,Female,No
id27575,25+,Female,No
id27576,<25,Male,No
id27577,25+,Female,No
id27578,25+,Male,No
id27579,<25,Male,No
id27580,<25,Female,No
id27581,<25,Male,No
id27582,<25,Male,No
id27583,<25,Male,Yes
id27584,<25,Male,No
id27585,25+,Female,No
id27586,25+,Male,No
id27587,<25,Female,No
id27588,<25,Male,No
id27589,<25,Female,Yes
id27590,<25,Male,No
id27591,<25,Male,No
id27592,25+,Male,No
id27593,<25,Male,No
id27594,<25,Male,No
id27595,<25,Male,No
id27596,<25,Female,No
id27597,<25,Female,No
id27598,<25,Male,No
id27599,<25,Male,Yes
id27600,25+,Male,Yes
id27601,<25,Male,Yes
id27602,25+,Male,No
id27603,<25,Female,No
id27604,<25,Male,No
id27605,25+,Male,No
id27606,<25,Female,Yes
id27607,<25,Male,No
id27608,<25,Male,No
id27609,<25,Male,No
id27610,<25,Female,No
id27611,<25,Female,Yes
id27612,<25,Female,Yes
id27613,25+,Male,No
id27614,<25,Female,Yes
id27615,<25,Male,No
id27616,25+,Female,No
id27617,<25,Male,Yes
id27618,<25,Male,Yes
id27619,<25,Female,Yes
id27620,<25,Female,Yes
id27621,<25,Female,No
id27622,<25,Male,No
id27623,<25,Female,Yes
id27624,25+,Female,No
id27625,<25,Male,No
id27626,25+,Male,No
id27627,25+,Female,Yes
id27628,<25,Male,No
id27629,<25,Male,Yes
id27630,<25,Male,Yes
id27631,<25,Female,No
id27632,<25,Female,No
id27633,<25,Male,No
id27634,25+,Female,No
id27635,<25,Male,No
id27636,<25,Male,No
id27637,25+,Female,No
id27638,<25,Female,No
id27639,<25,Female,No
id27640,<25,Male,No
id27641,<25,Female,No
id27642,<25,Female,No
id27643,<25,Female,No
id27644,<25,Female,No
id27645,<25,Male,No
id27646,<25,Male,Yes
id27647,<25,Female,No
id27648,<25,Male,Yes
id27649,25+,Male,No
id27650,<25,Female,No
id27651,<25,Male,No
id27652,<25,Female,No
id27653,<25,Male,No
id27654,<25,Male,Yes
id27655,<25,Male,Yes
id27656,<25,Female,No
id27657,<25,Male,No
id27658,25+,Female,No
id27659,<25,Male,No
id27660,25+,Male,No
id27661,<25,Male,No
id27662,25+,Male,No
id27663,<25,Female,No
id27664,25+,Female,No
id27665,<25,Male,Yes
id27666,<25,Female,No
id27667,<25,Female,Yes
id27668,25+,Female,Yes
id27669,25+,Male,No
id27670,<25,Female,Yes
id27671,<25,Female,No
id27672,25+,Male,No
id27673,<25,Male,No
id27674,<25,Male,Yes
id27675,<25,Male,No
id27676,<25,Female,Yes
id27677,<25,Male,No
id27678,<25,Male,No
id27679,<25,Male,No
id27680,<25,Male,No
id27681,<25,Male,No
id27682,<25,Male,No
id27683,<25,Female,Yes
id27684,<25,Female,Yes
id27685,<25,Male,No
id27686,<25,Male,No
id27687,<25,Male,Yes
id27688,<25,Male,Yes
id27689,<25,Male,Yes
id27690,<25,Male,No
id27691,<25,Female,Yes
id27692,<25,Female,No
id27693,25+,Female,No
id27694,25+,Male,No
id27695,<25,Male,No
id27696,25+,Male,No
id27697,25+,Male,Yes
id27698,<25,Female,No
id27699,<25,Male,No
id27700,<25,Female,No
id27701,<25,Male,No
id27702,<25,Male,No
id27703,<25,Female,No
id27704,25+,Male,No
id27705,<25,Male,No
id27706,<25,Male,Yes
id27707,<25,Female,No
id27708,<25,Female,No
id27709,<25,Female,No
id27710,<25,Male,No
id27711,<25,Female,No
id27712,<25,Female,Yes
id27713,25+,Male,No
id27714,<25,Male,No
id27715,<25,Male,Yes
id27716,25+,Female,No
id27717,<25,Female,No
id27718,<25,Female,No
id27719,<25,Male,No
id27720,<25,Female,No
id27721,25+,Male,No
id27722,25+,Male,No
id27723,<25,Male,No
id27724,25+,Female,No
id27725,<25,Male,No
id27726,<25,Male,No
id27727,<25,Male,No
id27728,25+,Male,Yes
id27729,<25,Male,No
id27730,25+,Male,No
id27731,<25,Female,Yes
id27732,<25,Male,No
id27733,25+,Male,No
id27734,<25,Male,No
id27735,<25,Female,No
id27736,<25,Male,No
id27737,<25,Male,Yes
id27738,<25,Female,No
id27739,25+,Female,No
id27740,<25,Female,No
id27741,<25,Male,No
id27742,<25,Female,No
id27743,<25,Male,No
id27744,<25,Male,Yes
id27745,25+,Male,No
id27746,<25,Male,No
id27747,<25,Female,Yes
id27748,<25,Male,No
id27749,<25,Female,No
id27750,<25,Female,No
id27751,<25,Female,No
id27752,<25,Female,No
id27753,25+,Female,No
id27754,<25,Male,No
id27755,<25,Male,Yes
id27756,<25,Female,Yes
id27757,<25,Male,No
id27758,<25,Female,No
id27759,25+,Female,No
id27760,25+,Female,No
id27761,<25,Male,No
id27762,<25,Male,No
id27763,<25,Male,No
id27764,<25,Female,Yes
id27765,25+,Female,No
id27766,25+,Female,No
id27767,25+,Male,No
id27768,<25,Male,No
id27769,25+,Male,No
id27770,<25,Male,No
id27771,<25,Female,No
id27772,<25,Female,No
id27773,<25,Male,No
id27774,<25,Female,No
id27775,25+,Female,Yes
id27776,<25,Female,No
id27777,25+,Female,No
id27778,25+,Male,No
id27779,<25,Female,No
id27780,<25,Female,No
id27781,<25,Female,No
id27782,25+,Male,No
id27783,<25,Female,No
id27784,<25,Male,No
id27785,25+,Female,No
id27786,25+,Male,No
id27787,25+,Male,Yes
id27788,<25,Female,No
id27789,<25,Female,No
id27790,<25,Female,No
id27791,<25,Female,No
id27792,<25,Male,Yes
id27793,<25,Male,No
id27794,<25,Male,No
id27795,<25,Female,No
id27796,<25,Male,No
id27797,25+,Female,No
id27798,<25,Female,No
id27799,<25,Female,No
id27800,25+,Male,No
id27801,<25,Female,No
id27802,<25,Male,No
id27803,<25,Male,No
id27804,<25,Male,No
id27805,<25,Female,No
id27806,<25,Male,Yes
id27807,<25,Female,Yes
id27808,<25,Female,No
id27809,<25,Male,No
id27810,<25,Female,No
id27811,<25,Female,No
id27812,<25,Female,No
id27813,<25,Male,No
id27814,<25,Female,No
id27815,<25,Female,No
id27816,<25,Female,No
id27817,<25,Female,No
id27818,<25,Male,No
id27819,<25,Male,No
id27820,<25,Male,No
id27821,<25,Female,No
id27822,<25,Male,No
id27823,<25,Female,No
id27824,<25,Female,No
id27825,25+,Female,No
id27826,<25,Female,Yes
id27827,<25,Female,Yes
id27828,<25,Male,No
id27829,<25,Female,No
id27830,<25,Female,No
id27831,<25,Male,No
id27832,<25,Female,No
id27833,<25,Male,No
id27834,<25,Female,No
id27835,<25,Male,No
id27836,<25,Female,No
id27837,<25,Female,No
id27838,25+,Male,No
id27839,25+,Male,No
id27840,<25,Female,Yes
id27841,25+,Male,No
id27842,25+,Male,No
id27843,<25,Female,Yes
id27844,25+,Female,No
id27845,25+,Female,No
id27846,<25,Female,No
id27847,<25,Female,No
id27848,25+,Female,No
id27849,<25,Female,No
id27850,<25,Female,No
id27851,<25,Male,No
id27852,<25,Female,No
id27853,<25,Male,No
id27854,25+,Female,No
id27855,<25,Female,No
id27856,25+,Male,No
id27857,<25,Female,No
id27858,25+,Female,No
id27859,<25,Female,No
id27860,<25,Female,Yes
id27861,<25,Female,Yes
id27862,25+,Female,No
id27863,<25,Female,No
id27864,<25,Female,No
id27865,<25,Male,No
id27866,<25,Male,No
id27867,<25,Male,Yes
id27868,25+,Female,No
id27869,<25,Male,No
id27870,<25,Female,No
id27871,<25,Female,No
id27872,<25,Female,No
id27873,<25,Male,No
id27874,<25,Female,Yes
id27875,<25,Female,No
id27876,<25,Female,No
id27877,<25,Male,No
id27878,25+,Female,No
id27879,<25,Female,No
id27880,<25,Male,Yes
id27881,<25,Male,No
id27882,<25,Male,No
id27883,<25,Male,No
id27884,<25,Male,Yes
id27885,<25,Male,Yes
id27886,<25,Female,No
id27887,<25,Female,Yes
id27888,25+,Female,No
id27889,<25,Male,No
id27890,<25,Male,No
id27891,<25,Male,No
id27892,<25,Male,No
id27893,<25,Male,No
id27894,<25,Male,No
id27895,<25,Male,No
id27896,<25,Male,No
id27897,<25,Female,No
id27898,<25,Female,Yes
id27899,<25,Male,No
id27900,25+,Female,No
id27901,<25,Male,No
id27902,<25,Male,No
id27903,<25,Male,No
id27904,<25,Male,Yes
id27905,<25,Male,No
id27906,<25,Female,No
id27907,25+,Female,No
id27908,<25,Male,No
id27909,<25,Male,Yes
id27910,25+,Male,No
id27911,25+,Female,Yes
id27912,<25,Male,No
id27913,<25,Female,No
id27914,<25,Male,No
id27915,<25,Female,Yes
id27916,25+,Male,No
id27917,<25,Female,No
id27918,25+,Female,No
id27919,25+,Female,No
id27920,<25,Male,No
id27921,25+,Male,No
id27922,<25,Female,No
id27923,<25,Male,No
id27924,25+,Female,No
id27925,<25,Female,No
id27926,<25,Female,Yes
id27927,<25,Female,No
id27928,<25,Female,No
id27929,<25,Male,No
id27930,<25,Female,Yes
id27931,25+,Female,No
id27932,<25,Male,Yes
id27933,<25,Male,No
id27934,<25,Male,No
id27935,<25,Male,No
id27936,<25,Female,No
id27937,<25,Female,No
id27938,<25,Male,No
id27939,<25,Female,No
id27940,<25,Female,Yes
id27941,<25,Male,Yes
id27942,25+,Female,No
id27943,<25,Female,No
id27944,25+,Female,No
id27945,<25,Male,Yes
id27946,25+,Male,No
id27947,<25,Male,No
id27948,<25,Male,No
id27949,<25,Male,No
id27950,<25,Male,No
id27951,<25,Male,No
id27952,<25,Female,No
id27953,<25,Female,No
id27954,<25,Female,No
id27955,<25,Female,Yes
id27956,25+,Female,No
id27957,<25,Male,No
id27958,<25,Male,No
id27959,<25,Female,No
id27960,25+,Male,No
id27961,<25,Male,No
id27962,<25,Male,Yes
id27963,<25,Male,No
id27964,<25,Male,No
id27965,<25,Male,No
id27966,<25,Female,No
id27967,<25,Male,No
id27968,<25,Female,No
id27969,<25,Male,No
id27970,<25,Male,No
id27971,<25,Male,No
id27972,<25,Female,No
id27973,<25,Male,No
id27974,<25,Male,No
id27975,<25,Male,No
id27976,<25,Female,No
id27977,<25,Female,No
id27978,<25,Male,No
id27979,25+,Male,No
id27980,<25,Female,No
id27981,<25,Female,No
id27982,<25,Female,No
id27983,<25,Female,No
id27984,<25,Female,No
id27985,<25,Female,No
id27986,<25,Female,Yes
id27987,<25,Female,No
id27988,<25,Male,No
id27989,<25,Male,No
id27990,<25,Female,No
id27991,<25,Female,No
id27992,<25,Male,No
id27993,25+,Female,Yes
id27994,<25,Male,No
id27995,<25,Male,No
id27996,<25,Female,No
id27997,<25,Male,Yes
id27998,<25,Female,No
id27999,<25,Female,No
id28000,<25,Male,Yes
id28001,<25,Male,No
id28002,<25,Female,No
id28003,<25,Female,No
id28004,<25,Male,No
id28005,25+,Female,No
id28006,<25,Male,No
id28007,<25,Female,No
id28008,<25,Male,No
id28009,<25,Female,No
id28010,<25,Female,No
id28011,<25,Female,No
id28012,25+,Male,No
id28013,<25,Male,No
id28014,<25,Male,Yes
id28015,<25,Female,No
id28016,<25,Female,Yes
id28017,<25,Female,No
id28018,25+,Male,No
id28019,<25,Male,No
id28020,<25,Male,Yes
id28021,<25,Male,No
id28022,<25,Female,No
id28023,25+,Male,No
id28024,25+,Female,No
id28025,<25,Female,No
id28026,25+,Male,No
id28027,25+,Male,No
id28028,<25,Male,Yes
id28029,<25,Female,No
id28030,<25,Female,No
id28031,25+,Male,Yes
id28032,<25,Female,No
id28033,<25,Female,No
id28034,<25,Female,No
id28035,25+,Male,No
id28036,<25,Female,Yes
id28037,<25,Male,No
id28038,<25,Male,No
id28039,25+,Female,No
id28040,<25,Female,Yes
id28041,<25,Male,No
id28042,<25,Female,No
id28043,<25,Male,No
id28044,<25,Male,No
id28045,<25,Male,No
id28046,<25,Male,No
id28047,<25,Male,No
id28048,<25,Female,No
id28049,<25,Male,Yes
id28050,<25,Male,No
id28051,<25,Male,No
id28052,<25,Male,No
id28053,25+,Male,No
id28054,25+,Male,Yes
id28055,<25,Male,Yes
id28056,<25,Male,No
id28057,<25,Male,No
id28058,<25,Female,No
id28059,<25,Female,No
id28060,25+,Female,No
id28061,<25,Male,No
id28062,<25,Male,No
id28063,25+,Female,Yes
id28064,<25,Male,No
id28065,<25,Female,No
id28066,<25,Female,No
id28067,25+,Female,No
id28068,25+,Female,No
id28069,<25,Male,No
id28070,25+,Female,No
id28071,25+,Male,Yes
id28072,<25,Female,No
id28073,<25,Female,No
id28074,25+,Female,Yes
id28075,25+,Female,No
id28076,<25,Female,No
id28077,25+,Female,No
id28078,<25,Male,No
id28079,<25,Male,No
id28080,25+,Male,No
id28081,<25,Female,No
id28082,<25,Male,No
id28083,<25,Male,No
id28084,<25,Male,No
id28085,<25,Male,No
id28086,<25,Female,Yes
id28087,<25,Male,No
id28088,<25,Female,No
id28089,25+,Male,No
id28090,<25,Female,No
id28091,<25,Male,Yes
id28092,<25,Female,No
id28093,<25,Male,No
id28094,<25,Male,No
id28095,<25,Male,No
id28096,<25,Male,No
id28097,25+,Female,No
id28098,<25,Male,No
id28099,<25,Female,No
id28100,<25,Male,No
id28101,<25,Female,No
id28102,25+,Male,No
id28103,<25,Male,No
id28104,<25,Female,No
id28105,<25,Male,No
id28106,<25,Male,No
id28107,<25,Male,No
id28108,25+,Male,No
id28109,<25,Female,Yes
id28110,<25,Male,No
id28111,<25,Female,No
id28112,<25,Male,No
id28113,<25,Male,No
id28114,<25,Female,No
id28115,<25,Male,No
id28116,<25,Male,Yes
id28117,<25,Male,No
id28118,<25,Male,No
id28119,<25,Female,No
id28120,<25,Male,No
id28121,25+,Male,No
id28122,<25,Male,No
id28123,<25,Female,Yes
id28124,<25,Female,Yes
id28125,<25,Female,Yes
id28126,<25,Female,No
id28127,<25,Male,No
id28128,<25,Female,No
id28129,<25,Male,No
id28130,25+,Female,No
id28131,<25,Male,No
id28132,<25,Male,No
id28133,<25,Male,No
id28134,25+,Female,No
id28135,<25,Male,Yes
id28136,25+,Female,No
id28137,<25,Female,No
id28138,25+,Male,No
id28139,<25,Female,No
id28140,<25,Female,No
id28141,25+,Male,No
id28142,25+,Male,No
id28143,25+,Male,No
id28144,<25,Female,No
id28145,<25,Male,No
id28146,<25,Male,No
id28147,<25,Male,Yes
id28148,<25,Female,Yes
id28149,<25,Female,No
id28150,<25,Male,No
id28151,<25,Female,No
id28152,<25,Male,No
id28153,<25,Male,No
id28154,25+,Male,No
id28155,<25,Female,No
id28156,<25,Female,Yes
id28157,25+,Female,No
id28158,25+,Female,No
id28159,<25,Male,No
id28160,<25,Female,No
id28161,<25,Female,No
id28162,<25,Male,No
id28163,<25,Male,No
id28164,25+,Female,No
id28165,<25,Male,No
id28166,<25,Male,No
id28167,<25,Male,Yes
id28168,<25,Female,No
id28169,<25,Male,No
id28170,<25,Male,Yes
id28171,25+,Female,No
id28172,25+,Female,No
id28173,<25,Female,No
id28174,<25,Female,No
id28175,<25,Female,No
id28176,25+,Male,No
id28177,<25,Male,No
id28178,<25,Male,No
id28179,<25,Male,No
id28180,<25,Female,Yes
id28181,<25,Female,No
id28182,<25,Male,Yes
id28183,<25,Male,No
id28184,<25,Male,No
id28185,<25,Female,No
id28186,<25,Female,No
id28187,<25,Male,No
id28188,<25,Male,No
id28189,<25,Female,No
id28190,25+,Male,No
id28191,<25,Female,No
id28192,<25,Male,No
id28193,<25,Male,Yes
id28194,25+,Male,No
id28195,25+,Male,No
id28196,<25,Male,No
id28197,<25,Female,No
id28198,<25,Male,No
id28199,<25,Female,No
id28200,<25,Female,No
id28201,<25,Female,Yes
id28202,<25,Male,No
id28203,25+,Male,No
id28204,25+,Female,No
id28205,<25,Female,No
id28206,25+,Male,No
id28207,<25,Female,No
id28208,<25,Female,No
id28209,<25,Male,No
id28210,<25,Male,No
id28211,<25,Male,No
id28212,<25,Female,No
id28213,<25,Male,No
id28214,25+,Male,No
id28215,25+,Female,Yes
id28216,25+,Female,No
id28217,25+,Male,No
id28218,25+,Female,No
id28219,<25,Male,No
id28220,<25,Female,No
id28221,<25,Male,No
id28222,<25,Male,No
id28223,<25,Female,No
id28224,<25,Male,No
id28225,25+,Female,No
id28226,<25,Female,No
id28227,<25,Male,No
id28228,<25,Female,No
id28229,<25,Female,No
id28230,<25,Male,No
id28231,<25,Female,No
id28232,<25,Male,Yes
id28233,<25,Female,Yes
id28234,<25,Male,No
id28235,<25,Female,No
id28236,25+,Female,No
id28237,<25,Male,No
id28238,<25,Male,No
id28239,<25,Female,No
id28240,<25,Female,No
id28241,<25,Female,No
id28242,<25,Female,No
id28243,<25,Male,No
id28244,<25,Female,No
id28245,<25,Male,No
id28246,<25,Male,No
id28247,<25,Male,No
id28248,25+,Male,Yes
id28249,<25,Male,No
id28250,25+,Male,No
id28251,<25,Male,No
id28252,25+,Female,No
id28253,<25,Female,No
id28254,<25,Female,No
id28255,<25,Male,No
id28256,<25,Female,No
id28257,<25,Female,No
id28258,<25,Male,No
id28259,<25,Male,No
id28260,25+,Female,No
id28261,<25,Female,No
id28262,<25,Male,No
id28263,<25,Male,No
id28264,25+,Male,No
id28265,25+,Male,No
id28266,25+,Female,No
id28267,<25,Male,No
id28268,<25,Female,No
id28269,<25,Male,No
id28270,<25,Female,No
id28271,25+,Male,No
id28272,<25,Female,No
id28273,<25,Male,No
id28274,<25,Female,No
id28275,<25,Female,Yes
id28276,25+,Male,No
id28277,25+,Female,Yes
id28278,25+,Female,Yes
id28279,<25,Female,No
id28280,25+,Female,No
id28281,25+,Female,No
id28282,<25,Female,No
id28283,<25,Male,No
id28284,<25,Female,No
id28285,<25,Male,No
id28286,<25,Male,Yes
id28287,25+,Female,No
id28288,<25,Male,No
id28289,<25,Female,No
id28290,<25,Female,No
id28291,<25,Female,No
id28292,<25,Male,Yes
id28293,<25,Male,Yes
id28294,<25,Female,No
id28295,<25,Male,No
id28296,<25,Male,Yes
id28297,<25,Male,No
id28298,<25,Male,No
id28299,25+,Female,No
id28300,<25,Male,No
id28301,<25,Male,No
id28302,<25,Male,No
id28303,<25,Male,No
id28304,<25,Female,Yes
id28305,<25,Male,Yes
id28306,25+,Male,No
