Payments,Costs,Profit,Age,Gender,AgeGroup
53500,19200,34300,21,female,18-24
38150,16750,21400,19,female,18-24
18700,13450,5250,25,male,25-39
23700,13900,9800,25,female,25-39
16950,13700,3250,31,male,25-39
10050,7200,2850,18,male,18-24
8750,8100,650,19,male,18-24
4900,7200,-2300,19,male,18-24
27700,11650,16050,28,FEMALE,25-39
6750,8850,-2100,18,male,18-24
9900,7150,2750,19,male,18-24
52350,17350,35000,18,female,18-24
21200,6900,14300,31,male,25-39
13900,11600,2300,31,male,25-39
39850,13300,26550,18,female,18-24
14350,10750,3600,18,male,18-24
12100,7300,4800,18,male,18-24
8850,8100,750,18,male,18-24
117850,42550,75300,21,male,18-24
39750,10800,28950,19,female,18-24
15600,12700,2900,29,FEMALE,25-39
8500,7800,700,18,male,18-24
99700,41000,58700,24,male,18-24
11100,7750,3350,20,male,18-24
10550,8600,1950,20,male,18-24
44450,15650,28800,19,female,18-24
22100,5750,16350,27,male,25-39
10000,9900,100,45,female,40+
11950,5950,6000,19,male,18-24
30500,15950,14550,18,female,18-24
36350,13550,22800,18,female,18-24
8100,8200,-100,18,male,18-24
11550,9850,1700,18,male,18-24
33400,16200,17200,20,female,18-24
35200,14750,20450,18,female,18-24
38200,16400,21800,18,female,18-24
40950,16450,24500,18,female,18-24
8350,8650,-300,20,male,18-24
8350,8250,100,19,male,18-24
13650,8150,5500,20,male,18-24
11650,7700,3950,18,male,18-24
95550,47450,48100,22,male,18-24
5950,8750,-2800,19,male,18-24
20150,13700,6450,25,female,25-39
21750,10000,11750,38,male,25-39
19500,13650,5850,31,Female,25-39
8950,8950,0,19,male,18-24
16500,13900,2600,34,Female,25-39
13850,7300,6550,20,male,18-24
10400,9400,1000,18,male,18-24
6750,16950,-10200,33,male,25-39
10000,9100,900,20,male,18-24
30400,19550,10850,19,female,18-24
36750,13150,23600,19,female,18-24
9650,8300,1350,18,male,18-24
32050,15800,16250,18,female,18-24
124300,33250,91050,23,male,18-24
135050,46150,88900,21,male,18-24
11800,7300,4500,20,male,18-24
18250,9550,8700,26,male,25-39
38950,17900,21050,18,female,18-24
109050,47000,62050,21,male,18-24
20400,11250,9150,25,male,25-39
38650,17300,21350,18,female,18-24
10700,8250,2450,20,male,18-24
12500,7300,5200,18,male,18-24
6800,7600,-800,19,male,18-24
10850,8000,2850,19,male,18-24
19000,14500,4500,36,Female,25-39
46050,15500,30550,18,female,18-24
35300,13450,21850,19,female,18-24
40650,18550,22100,19,female,18-24
40000,8400,31600,19,female,18-24
10200,6200,4000,18,male,18-24
8500,7950,550,19,male,18-24
23150,12650,10500,35,male,25-39
9850,9700,150,18,male,18-24
11050,8850,2200,18,male,18-24
54500,16650,37850,18,female,18-24
12600,8700,3900,20,male,18-24
59900,20150,39750,21,female,18-24
19850,8700,11150,28,FEMALE,25-39
10500,8600,1900,19,male,18-24
25350,10500,14850,26,female,25-39
9100,9700,-600,19,male,18-24
11100,8800,2300,18,male,18-24
10150,8000,2150,18,male,18-24
18100,11450,6650,29,FEMALE,25-39
49200,11550,37650,19,female,18-24
21900,14600,7300,26,male,25-39
45900,13200,32700,18,female,18-24
20850,12450,8400,36,Female,25-39
8450,8450,0,18,male,18-24
49300,20300,29000,18,female,18-24
21150,10650,10500,27,female,25-39
10950,6300,4650,18,male,18-24
7750,9400,-1650,18,male,18-24
18150,14300,3850,35,male,25-39
21000,9500,11500,28,FEMALE,25-39
45400,17600,27800,21,female,18-24
29350,17350,12000,19,female,18-24
19600,9050,10550,27,male,25-39
50600,18500,32100,22,female,18-24
21500,9100,12400,29,male,25-39
12400,6950,5450,18,male,18-24
24150,11150,13000,30,FEMALE,25-39
110150,39100,71050,21,male,18-24
18900,11000,7900,30,FEMALE,25-39
42300,21650,20650,21,female,18-24
52600,16950,35650,22,female,18-24
18150,9150,9000,32,male,25-39
12900,7900,5000,19,male,18-24
44250,12400,31850,18,female,18-24
41650,11150,30500,19,female,18-24
43650,18250,25400,18,female,18-24
9700,7100,2600,18,male,18-24
40150,5700,34450,18,female,18-24
8700,6600,2100,19,male,18-24
16500,8800,7700,28,female,25-39
11050,8550,2500,19,male,18-24
11200,8100,3100,18,male,18-24
21400,7750,13650,29,FEMALE,25-39
9500,5750,3750,19,male,18-24
55100,24150,30950,21,female,18-24
50350,19450,30900,18,female,18-24
55750,17900,37850,18,female,18-24
9100,7350,1750,18,male,18-24
45700,16650,29050,19,female,18-24
6650,8500,-1850,18,male,18-24
20350,11300,9050,35,Female,25-39
45650,20150,25500,21,female,18-24
24850,12000,12850,34,male,25-39
25450,13700,11750,38,Female,25-39
11250,7850,3400,20,male,18-24
108900,45150,63750,24,male,18-24
9650,7350,2300,18,male,18-24
9750,8000,1750,19,male,18-24
10050,14450,-4400,30,FEMALE,25-39
11150,7400,3750,18,male,18-24
6450,9300,-2850,19,male,18-24
27600,11050,16550,18,female,18-24
118100,43800,74300,22,male,18-24
105800,40700,65100,21,male,18-24
14950,9550,5400,36,male,25-39
112600,36650,75950,22,male,18-24
24200,12700,11500,38,male,25-39
7900,8850,-950,19,male,18-24
20900,9100,11800,25,female,25-39
8850,8600,250,18,male,18-24
41800,13600,28200,19,female,18-24
50100,26800,23300,24,female,18-24
20200,11550,8650,29,FEMALE,25-39
10950,6350,4600,18,male,18-24
24250,8950,15300,28,male,25-39
13900,9350,4550,18,male,18-24
22550,13100,9450,25,female,25-39
9050,9600,-550,20,male,18-24
48100,14900,33200,20,female,18-24
13350,6650,6700,18,male,18-24
32750,9950,22800,18,female,18-24
11550,8200,3350,18,male,18-24
39900,20550,19350,18,female,18-24
42450,15250,27200,18,female,18-24
10850,12800,-1950,49,female,40+
10650,8050,2600,20,male,18-24
126550,39250,87300,22,male,18-24
11150,8050,3100,20,male,18-24
6750,7200,-450,18,male,18-24
37650,15900,21750,18,female,18-24
10950,6900,4050,19,male,18-24
34550,18050,16500,19,female,18-24
9250,8650,600,18,male,18-24
43800,17750,26050,18,female,18-24
59050,16500,42550,21,female,18-24
24950,10700,14250,32,Female,25-39
67400,17350,50050,22,female,18-24
48750,12350,36400,19,female,18-24
15300,11850,3450,31,Female,25-39
10000,8050,1950,19,male,18-24
12650,8450,4200,20,male,18-24
11950,7750,4200,19,male,18-24
45050,14900,30150,19,female,18-24
32250,16300,15950,18,female,18-24
20750,12150,8600,32,male,25-39
113000,39450,73550,21,male,18-24
11850,8900,2950,18,male,18-24
10800,7400,3400,19,male,18-24
40500,19300,21200,18,female,18-24
9300,8600,700,19,male,18-24
10650,8600,2050,19,male,18-24
112850,37900,74950,21,male,18-24
7150,8850,-1700,20,male,18-24
12750,9450,3300,19,male,18-24
11100,8650,2450,20,male,18-24
47900,13950,33950,19,female,18-24
12700,7200,5500,20,male,18-24
11000,8400,2600,18,male,18-24
44000,18350,25650,19,female,18-24
16700,9400,7300,35,male,25-39
35550,15750,19800,18,female,18-24
40350,17200,23150,18,female,18-24
36050,9750,26300,28,female,25-39
9050,8150,900,18,male,18-24
9950,7550,2400,18,male,18-24
7250,8450,-1200,18,male,18-24
11600,8450,3150,18,male,18-24
123200,41750,81450,21,male,18-24
21550,8450,13100,26,female,25-39
52050,15100,36950,19,female,18-24
61900,17350,44550,23,female,18-24
9750,8500,1250,20,male,18-24
8850,6600,2250,18,male,18-24
49050,23700,25350,21,female,18-24
12400,7450,4950,18,male,18-24
48000,13900,34100,18,female,18-24
8500,8250,250,20,male,18-24
12550,9500,3050,28,FEMALE,25-39
42450,15900,26550,18,female,18-24
42050,15900,26150,19,female,18-24
40950,14050,26900,18,female,18-24
19750,9250,10500,36,male,25-39
50500,15250,35250,21,female,18-24
58650,17800,40850,22,female,18-24
11450,9050,2400,19,male,18-24
42950,18750,24200,18,female,18-24
7600,9100,-1500,19,male,18-24
26150,10700,15450,25,female,25-39
6350,7550,-1200,18,male,18-24
117650,38450,79200,21,male,18-24
10500,8050,2450,19,male,18-24
29050,18700,10350,22,female,18-24
12200,6650,5550,19,male,18-24
39950,15750,24200,18,female,18-24
6600,9700,-3100,19,male,18-24
33700,19300,14400,18,female,18-24
8250,7800,450,18,male,18-24
8750,7450,1300,20,male,18-24
7150,7900,-750,18,male,18-24
43250,14750,28500,18,female,18-24
53200,25150,28050,22,female,18-24
9600,8200,1400,18,male,18-24
41550,8350,33200,19,female,18-24
132350,37350,95000,22,male,18-24
9050,7950,1100,19,male,18-24
19000,11400,7600,27,female,25-39
122350,39450,82900,23,male,18-24
49150,23900,25250,21,female,18-24
8900,6450,2450,20,male,18-24
56050,16200,39850,18,female,18-24
10800,8700,2100,19,male,18-24
37300,15350,21950,18,female,18-24
43000,18050,24950,19,female,18-24
13700,8300,5400,19,male,18-24
9200,5650,3550,18,male,18-24
13700,8350,5350,19,male,18-24
48750,18200,30550,22,female,18-24
11450,7800,3650,18,male,18-24
12300,8050,4250,18,male,18-24
11450,8650,2800,18,male,18-24
9150,7650,1500,18,male,18-24
13350,8200,5150,18,male,18-24
12050,8850,3200,18,male,18-24
53600,21800,31800,22,female,18-24
10200,10150,50,19,male,18-24
13600,13100,500,29,FEMALE,25-39
14150,8500,5650,30,male,25-39
40900,14150,26750,18,female,18-24
11450,7700,3750,20,male,18-24
21750,13800,7950,31,Female,25-39
32150,15500,16650,18,female,18-24
12600,7750,4850,18,male,18-24
21500,12250,9250,30,FEMALE,25-39
17450,15300,2150,18,female,18-24
21450,8600,12850,27,female,25-39
45650,13500,32150,18,female,18-24
4250,6400,-2150,20,male,18-24
44950,17000,27950,19,female,18-24
48550,16800,31750,20,female,18-24
7300,8550,-1250,18,male,18-24
39950,17600,22350,18,female,18-24
31050,17650,13400,18,female,18-24
21400,10900,10500,25,female,25-39
44250,13550,30700,18,female,18-24
8450,6800,1650,18,male,18-24
126750,36450,90300,21,male,18-24
33600,13700,19900,19,female,18-24
46150,16800,29350,20,female,18-24
11300,6050,5250,20,male,18-24
7000,8150,-1150,18,male,18-24
12350,7950,4400,20,male,18-24
29900,18850,11050,18,female,18-24
43300,17150,26150,22,female,18-24
7800,8900,-1100,19,male,18-24
11850,8450,3400,20,male,18-24
19050,10950,8100,39,male,25-39
29700,14250,15450,18,female,18-24
16450,8350,8100,28,FEMALE,25-39
11500,9550,1950,20,male,18-24
24150,14800,9350,30,male,25-39
9150,9150,0,19,male,18-24
11300,7550,3750,18,male,18-24
11400,8900,2500,19,male,18-24
5100,7900,-2800,18,male,18-24
21050,10450,10600,29,FEMALE,25-39
8350,10250,-1900,20,male,18-24
40100,15800,24300,18,female,18-24
8550,8750,-200,19,male,18-24
120950,38350,82600,21,male,18-24
7650,8450,-800,18,male,18-24
9500,7050,2450,18,male,18-24
7500,8150,-650,19,male,18-24
20150,8500,11650,27,male,25-39
16350,14000,2350,25,male,25-39
11150,7650,3500,18,male,18-24
9350,8350,1000,20,male,18-24
109900,42500,67400,21,male,18-24
10950,11500,-550,40,female,40+
9850,8400,1450,20,male,18-24
11150,13000,-1850,41,female,40+
9950,8550,1400,19,male,18-24
51150,12800,38350,18,female,18-24
56000,20100,35900,22,female,18-24
20150,12950,7200,33,male,25-39
8600,7950,650,19,male,18-24
23950,17600,6350,18,female,18-24
49100,20050,29050,18,female,18-24
6750,6950,-200,18,male,18-24
36050,14200,21850,18,female,18-24
19000,12550,6450,26,female,25-39
10550,8150,2400,20,male,18-24
49000,7100,41900,19,female,18-24
10000,6900,3100,19,male,18-24
52150,17750,34400,18,female,18-24
42100,17250,24850,18,female,18-24
17550,12900,4650,36,male,25-39
51000,6550,44450,19,female,18-24
36300,11100,25200,18,female,18-24
36400,12800,23600,19,female,18-24
16700,13450,3250,26,male,25-39
9800,6500,3300,19,male,18-24
56900,28400,28500,21,female,18-24
8300,9500,-1200,20,male,18-24
20350,15200,5150,27,male,25-39
12300,7650,4650,18,male,18-24
17850,15750,2100,37,Female,25-39
54700,13700,41000,19,female,18-24
15600,16350,-750,19,female,18-24
18850,11700,7150,33,male,25-39
50300,17450,32850,19,female,18-24
41000,16000,25000,19,female,18-24
39550,15500,24050,19,female,18-24
12450,8300,4150,20,male,18-24
45450,12350,33100,19,female,18-24
7500,8950,-1450,19,male,18-24
45300,15350,29950,19,female,18-24
7500,8400,-900,18,male,18-24
43000,19050,23950,19,female,18-24
8650,7650,1000,18,male,18-24
108600,36900,71700,23,male,18-24
20250,9000,11250,34,male,25-39
31450,18750,12700,20,female,18-24
10300,7800,2500,19,male,18-24
23950,9400,14550,30,male,25-39
21250,11000,10250,31,Female,25-39
17650,13050,4600,28,male,25-39
9800,7350,2450,20,male,18-24
20000,15350,4650,19,female,18-24
20800,14850,5950,38,male,25-39
117850,32150,85700,22,male,18-24
120600,43750,76850,22,male,18-24
11200,11450,-250,42,female,40+
10550,8300,2250,18,male,18-24
27850,13550,14300,18,female,18-24
24450,14600,9850,39,Female,25-39
121900,38150,83750,21,male,18-24
113950,35000,78950,21,male,18-24
20550,12300,8250,35,male,25-39
9250,8350,900,19,male,18-24
10150,8000,2150,20,male,18-24
54700,14900,39800,18,female,18-24
41300,18400,22900,19,female,18-24
29750,8400,21350,19,female,18-24
9900,7950,1950,19,male,18-24
40150,13200,26950,19,female,18-24
41500,17800,23700,18,female,18-24
18550,15950,2600,18,female,18-24
17250,12250,5000,36,Female,25-39
9800,7700,2100,18,male,18-24
8950,8650,300,19,male,18-24
109750,38500,71250,22,male,18-24
11050,7750,3300,19,male,18-24
46600,12900,33700,18,female,18-24
9850,8100,1750,18,male,18-24
8600,8100,500,18,male,18-24
24150,14700,9450,31,Female,25-39
105650,46750,58900,24,male,18-24
35250,14350,20900,18,female,18-24
20150,12650,7500,32,Female,25-39
18250,11250,7000,28,FEMALE,25-39
45900,28800,17100,23,female,18-24
25350,13700,11650,32,Female,25-39
30100,14550,15550,18,female,18-24
9750,8700,1050,18,male,18-24
40750,11800,28950,18,female,18-24
26150,11800,14350,33,male,25-39
8650,7850,800,18,male,18-24
48000,15300,32700,20,female,18-24
9800,9500,300,20,male,18-24
98200,45300,52900,23,male,18-24
24000,12300,11700,35,Female,25-39
10400,7400,3000,18,male,18-24
44100,19000,25100,18,female,18-24
49300,11350,37950,19,female,18-24
11200,7700,3500,18,male,18-24
38050,16600,21450,18,female,18-24
21650,14000,7650,27,male,25-39
10100,8150,1950,19,male,18-24
14750,12550,2200,31,Female,25-39
6950,8850,-1900,18,male,18-24
39700,15350,24350,18,female,18-24
27000,10350,16650,19,female,18-24
43900,19750,24150,19,female,18-24
11300,7800,3500,19,male,18-24
29300,11450,17850,36,Female,25-39
5900,6750,-850,18,male,18-24
10100,6250,3850,18,male,18-24
6300,6650,-350,19,male,18-24
10950,9650,1300,19,male,18-24
7400,7600,-200,18,male,18-24
24000,11900,12100,26,female,25-39
25950,7850,18100,34,Female,25-39
10450,8000,2450,18,male,18-24
36050,22250,13800,18,female,18-24
12750,8850,3900,20,male,18-24
11000,10150,850,41,female,40+
9200,6100,3100,18,male,18-24
9300,9150,150,19,male,18-24
106750,41550,65200,21,male,18-24
49750,11300,38450,19,female,18-24
5650,7250,-1600,18,male,18-24
8450,8250,200,18,male,18-24
14400,9450,4950,28,FEMALE,25-39
20550,13150,7400,33,Female,25-39
33150,15600,17550,18,female,18-24
44050,18200,25850,18,female,18-24
18550,12200,6350,34,Female,25-39
17950,8500,9450,29,male,25-39
40800,26100,14700,21,female,18-24
43450,14350,29100,19,female,18-24
23500,11550,11950,27,female,25-39
27350,14050,13300,34,male,25-39
16900,12150,4750,28,FEMALE,25-39
8150,8450,-300,20,male,18-24
54450,19050,35400,22,female,18-24
40650,11300,29350,18,female,18-24
35900,21100,14800,18,female,18-24
10750,7950,2800,18,male,18-24
13300,7650,5650,18,male,18-24
36850,25650,11200,21,female,18-24
43000,12250,30750,18,female,18-24
17650,9250,8400,30,male,25-39
19550,11150,8400,27,male,25-39
10200,6900,3300,18,male,18-24
123000,52300,70700,21,male,18-24
31800,14700,17100,18,female,18-24
36450,14600,21850,18,female,18-24
37800,21000,16800,22,female,18-24
57100,21250,35850,22,female,18-24
53550,24050,29500,22,female,18-24
21700,12650,9050,28,female,25-39
42400,14750,27650,22,female,18-24
7600,7700,-100,19,male,18-24
45050,19350,25700,24,female,18-24
25050,9500,15550,26,female,25-39
7700,6600,1100,19,male,18-24
24800,13050,11750,26,female,25-39
9950,6750,3200,20,male,18-24
11050,8350,2700,18,male,18-24
38350,15850,22500,18,female,18-24
12550,7750,4800,18,male,18-24
43950,14200,29750,18,female,18-24
11450,8100,3350,19,male,18-24
9200,8500,700,19,male,18-24
9400,8250,1150,19,male,18-24
11950,12750,-800,27,female,25-39
14850,9050,5800,19,male,18-24
21000,10300,10700,36,Female,25-39
8500,5900,2600,18,male,18-24
45800,17000,28800,18,female,18-24
13150,8300,4850,18,male,18-24
148300,44850,103450,24,male,18-24
130200,34100,96100,23,male,18-24
50200,14800,35400,19,female,18-24
10550,5650,4900,18,male,18-24
8850,8350,500,20,male,18-24
10450,8200,2250,18,male,18-24
125350,39300,86050,22,male,18-24
12300,10150,2150,41,male,40+
19300,13400,5900,26,male,25-39
13350,7550,5800,19,male,18-24
11500,10250,1250,40,female,40+
61900,14250,47650,23,female,18-24
7950,8050,-100,19,male,18-24
21700,16100,5600,36,Female,25-39
42900,15150,27750,18,female,18-24
10000,8600,1400,19,male,18-24
8100,7900,200,20,male,18-24
12750,8550,4200,18,male,18-24
12900,6900,6000,18,male,18-24
11750,6400,5350,18,male,18-24
20600,13350,7250,26,male,25-39
35650,8900,26750,18,female,18-24
9550,8050,1500,19,male,18-24
52000,18150,33850,21,female,18-24
39500,17650,21850,19,female,18-24
8450,13000,-4550,27,female,25-39
11950,7050,4900,19,male,18-24
14150,8400,5750,19,male,18-24
54150,15850,38300,22,female,18-24
19700,11450,8250,25,male,25-39
18600,15150,3450,27,male,25-39
109600,40100,69500,21,male,18-24
49750,19000,30750,23,female,18-24
11450,9300,2150,19,male,18-24
13800,8150,5650,19,male,18-24
29450,15550,13900,18,female,18-24
7300,6850,450,19,male,18-24
137350,40800,96550,21,male,18-24
54700,14750,39950,21,female,18-24
11450,8550,2900,19,male,18-24
7900,7550,350,18,male,18-24
9900,6750,3150,20,male,18-24
41400,16400,25000,18,female,18-24
8300,8600,-300,20,male,18-24
11250,6150,5100,20,male,18-24
51150,14250,36900,22,female,18-24
39750,15400,24350,20,female,18-24
110450,35000,75450,21,male,18-24
43600,20450,23150,18,female,18-24
14650,6800,7850,26,male,25-39
17750,10750,7000,18,female,18-24
42150,12500,29650,19,female,18-24
12200,13800,-1600,26,male,25-39
11450,6750,4700,18,male,18-24
15350,11650,3700,33,Female,25-39
39150,15150,24000,18,female,18-24
16100,9100,7000,28,FEMALE,25-39
19150,11250,7900,26,male,25-39
7050,7450,-400,18,male,18-24
123300,38550,84750,24,male,18-24
7650,8750,-1100,20,male,18-24
20800,10250,10550,34,Female,25-39
10000,10600,-600,40,male,40+
127100,40200,86900,21,male,18-24
23000,16950,6050,28,female,25-39
11950,9300,2650,18,male,18-24
16550,14450,2100,28,male,25-39
24000,14100,9900,33,male,25-39
19650,11850,7800,30,male,25-39
20700,14800,5900,18,female,18-24
18550,9050,9500,25,male,25-39
43250,13650,29600,18,female,18-24
17800,11100,6700,33,Female,25-39
38550,19000,19550,18,female,18-24
59200,12450,46750,18,female,18-24
36400,12600,23800,19,female,18-24
9800,8800,1000,18,male,18-24
12000,6850,5150,18,male,18-24
14150,12850,1300,35,Female,25-39
24000,12050,11950,32,male,25-39
22050,9150,12900,27,male,25-39
9500,9250,250,18,male,18-24
33550,13450,20100,18,female,18-24
25150,12450,12700,25,male,25-39
10750,7150,3600,18,male,18-24
41900,20000,21900,21,female,18-24
14700,14100,600,35,Female,25-39
119650,40700,78950,23,male,18-24
7600,8200,-600,20,male,18-24
12500,8450,4050,18,male,18-24
17600,12850,4750,30,male,25-39
9850,5950,3900,19,male,18-24
7000,8200,-1200,20,male,18-24
10700,8450,2250,18,male,18-24
48650,14500,34150,18,female,18-24
50750,16850,33900,18,female,18-24
5000,8300,-3300,18,male,18-24
45450,18400,27050,19,female,18-24
36150,13150,23000,19,female,18-24
7550,7850,-300,20,male,18-24
16050,15600,450,27,female,25-39
42000,15750,26250,18,female,18-24
10050,7950,2100,18,male,18-24
8250,10650,-2400,29,male,25-39
11200,6150,5050,20,male,18-24
19750,11950,7800,27,male,25-39
19400,13000,6400,36,male,25-39
28850,12600,16250,18,female,18-24
51450,22400,29050,21,female,18-24
9000,7150,1850,20,male,18-24
45250,11650,33600,18,female,18-24
48100,11950,36150,18,female,18-24
16550,16000,550,32,male,25-39
