OS,Model,T
Android,Old,49
Android,Old,37
Android,Old,44
Android,Old,38
Android,Old,36
Android,Old,34
Android,Old,40
Android,Old,28
Android,Old,32
Android,Old,38
Android,Old,46
Android,Old,29
Android,Old,35
Android,Old,44
Android,Old,52
Android,Old,39
Android,Old,43
Android,Old,41
Android,Old,42
Android,Old,38
Android,Old,43
Android,Old,36
Android,Old,32
Android,Old,22
Android,Old,44
Android,Old,46
Android,Old,46
Android,Old,40
Android,Old,42
Android,Old,41
Android,Old,32
Android,Old,34
Android,Old,43
Android,Old,37
Android,Old,48
Android,Old,39
Android,Old,33
Android,Old,35
Android,Old,35
Android,Old,35
Android,Old,41
Android,Old,38
Android,Old,34
Android,Old,41
Android,Old,36
Android,Old,36
Android,Old,31
Android,Old,46
Android,Old,43
Android,Old,46
Android,Old,45
Android,Old,38
Android,Old,34
Android,Old,42
Android,Old,41
Android,Old,38
Android,Old,46
Android,Old,36
Android,Old,41
Android,Old,41
Android,Old,38
Android,Old,43
Android,Old,37
Android,Old,46
Android,Old,35
Android,Old,45
Android,Old,40
Android,Old,44
Android,Old,44
Android,Old,48
Android,Old,39
Android,Old,44
Android,Old,33
Android,Old,37
Android,Old,38
Android,Old,41
Android,Old,41
Android,Old,44
Android,Old,39
Android,Old,51
Android,Old,43
Android,Old,46
Android,Old,39
Android,Old,46
Android,Old,43
Android,Old,45
Android,Old,40
Android,Old,36
Android,Old,37
Android,Old,44
Android,Old,44
Android,Old,42
Android,Old,44
Android,Old,38
Android,Old,44
Android,Old,30
Android,Old,42
Android,Old,45
Android,Old,35
Android,Old,42
Android,Old,36
Android,Old,41
Android,Old,39
Android,Old,40
Android,Old,40
Android,Old,42
Android,Old,31
Android,Old,41
Android,Old,41
Android,Old,44
Android,Old,27
Android,Old,42
Android,Old,33
Android,Old,47
Android,Old,38
Android,Old,40
Android,Old,47
Android,Old,31
Android,Old,36
Android,Old,34
Android,Old,45
Android,Old,37
Android,Old,37
Android,Old,35
Android,Old,47
Android,Old,42
Android,Old,40
Android,Old,40
Android,Old,37
Android,Old,37
Android,Old,31
Android,Old,41
Android,Old,33
Android,Old,43
Android,Old,36
Android,Old,38
Android,Old,48
Android,Old,47
Android,Old,35
Android,Old,44
Android,Old,49
Android,Old,40
Android,Old,38
Android,Old,38
Android,Old,35
Android,Old,39
Android,Old,38
Android,Old,50
Android,Old,46
Android,Old,39
Android,Old,39
Android,Old,39
Android,Old,44
Android,Old,39
Android,Old,46
Android,Old,30
Android,Old,40
Android,Old,38
Android,Old,35
Android,Old,44
Android,Old,46
Android,Old,41
Android,Old,39
Android,Old,40
Android,Old,38
Android,Old,38
Android,Old,33
Android,Old,32
Android,Old,39
Android,Old,47
Android,Old,37
Android,Old,44
Android,Old,42
Android,Old,38
Android,Old,51
Android,Old,38
Android,Old,37
Android,Old,40
Android,Old,40
Android,Old,43
Android,Old,35
Android,Old,41
Android,Old,42
Android,Old,41
Android,Old,48
Android,Old,38
Android,Old,34
Android,Old,36
Android,Old,39
Android,Old,40
Android,Old,34
Android,Old,31
Android,Old,43
Android,Old,46
Android,Old,43
Android,Old,32
Android,Old,40
Android,Old,28
Android,Old,39
Android,Old,39
Android,Old,47
Android,Old,37
Android,Old,39
Android,Old,45
Android,Old,31
Android,Old,48
Android,Old,34
Android,Old,41
Android,Old,34
Android,Old,31
Android,Old,27
Android,Old,37
Android,Old,40
Android,Old,43
Android,Old,37
Android,Old,34
Android,Old,45
Android,Old,43
Android,Old,45
Android,Old,40
Android,Old,30
Android,Old,44
Android,Old,42
Android,Old,41
Android,Old,36
Android,Old,36
Android,Old,38
Android,Old,46
Android,Old,38
Android,Old,39
Android,Old,35
Android,Old,42
Android,Old,38
Android,Old,35
Android,Old,23
Android,Old,39
Android,Old,28
Android,Old,46
Android,Old,48
Android,Old,39
Android,Old,40
Android,Old,47
Android,Old,43
Android,Old,49
Android,Old,41
Android,Old,45
Android,Old,44
Android,Old,44
Android,Old,41
Android,Old,43
Android,Old,44
Android,Old,37
Android,Old,41
Android,Old,40
Android,Old,42
Android,Old,47
Android,Old,32
Android,Old,38
Android,Old,44
Android,Old,40
Android,Old,42
Android,Old,47
Android,Old,43
Android,Old,37
Android,Old,31
Android,Old,34
Android,Old,36
Android,Old,46
Android,Old,35
Android,Old,40
Android,Old,27
Android,Old,38
Android,Old,38
Android,Old,41
Android,Old,44
Android,Old,34
Android,Old,39
Android,Old,45
Android,Old,42
Android,Old,35
Android,Old,39
Android,Old,27
Android,Old,43
Android,Old,40
Android,Old,38
Android,Old,48
Android,Old,42
Android,Old,42
Android,Old,41
Android,Old,43
Android,Old,33
Android,Old,45
Android,Old,48
Android,Old,45
Android,Old,43
Android,Old,31
Android,Old,32
Android,Old,31
Android,Old,39
Android,Old,37
Android,Old,37
Android,Old,42
Android,Old,27
Android,Old,42
Android,Old,39
Android,Old,48
Android,Old,35
Android,Old,46
Android,Old,45
Android,Old,40
Android,Old,40
Android,Old,47
Android,Old,47
Android,Old,41
Android,Old,40
Android,Old,39
Android,Old,45
Android,Old,34
Android,Old,50
Android,Old,38
Android,Old,36
Android,Old,33
Android,Old,40
Android,Old,50
Android,Old,48
Android,Old,37
Android,Old,30
Android,Old,45
Android,Old,44
Android,Old,50
Android,Old,41
Android,Old,34
Android,Old,32
Android,Old,45
Android,Old,39
Android,Old,34
Android,Old,33
Android,Old,27
Android,Old,36
Android,Old,44
Android,Old,45
Android,Old,40
Android,Old,37
Android,Old,35
Android,Old,38
Android,Old,43
Android,Old,46
Android,Old,41
Android,Old,52
Android,Old,42
Android,Old,43
Android,Old,44
Android,Old,43
Android,Old,37
Android,Old,46
Android,Old,45
Android,Old,34
Android,Old,34
Android,Old,35
Android,Old,48
Android,Old,36
Android,Old,48
Android,Old,43
Android,Old,46
Android,Old,35
Android,Old,37
Android,Old,43
Android,Old,43
Android,Old,44
Android,Old,38
Android,Old,37
Android,Old,50
Android,Old,38
Android,Old,42
Android,Old,46
Android,Old,42
Android,Old,40
Android,Old,36
Android,Old,32
Android,Old,39
Android,Old,37
Android,Old,37
Android,Old,38
Android,Old,27
Android,Old,43
Android,Old,33
Android,Old,41
Android,Old,37
Android,Old,46
Android,Old,43
Android,Old,48
Android,Old,36
Android,Old,44
Android,Old,32
Android,Old,36
Android,Old,41
Android,Old,41
Android,Old,38
Android,Old,35
Android,Old,48
Android,Old,43
Android,Old,47
Android,Old,43
Android,Old,45
Android,Old,42
Android,Old,39
Android,Old,44
Android,Old,38
Android,Old,38
Android,Old,39
Android,Old,33
Android,Old,44
Android,Old,46
Android,Old,34
Android,Old,41
Android,Old,35
Android,Old,40
Android,Old,35
Android,Old,34
Android,Old,37
Android,Old,36
Android,Old,36
Android,Old,42
Android,Old,41
Android,Old,43
Android,Old,39
Android,Old,37
Android,Old,38
Android,Old,41
Android,Old,35
Android,Old,34
Android,Old,40
Android,Old,39
Android,Old,36
Android,Old,36
Android,Old,38
Android,Old,40
Android,Old,41
Android,Old,40
Android,Old,46
Android,Old,38
Android,Old,45
Android,Old,42
Android,Old,40
Android,Old,31
Android,Old,34
Android,Old,41
Android,Old,44
Android,Old,41
Android,Old,43
Android,Old,32
Android,Old,35
Android,Old,54
Android,Old,40
Android,Old,37
Android,Old,41
Android,Old,41
Android,Old,48
Android,Old,42
Android,Old,32
Android,Old,41
Android,Old,36
Android,Old,44
Android,Old,38
Android,Old,43
Android,Old,41
Android,Old,44
Android,Old,40
Android,Old,39
Android,Old,34
Android,Old,41
Android,Old,37
Android,Old,45
Android,Old,38
Android,Old,35
Android,Old,39
Android,Old,42
Android,Old,43
Android,Old,41
Android,Old,42
Android,Old,38
Android,Old,37
Android,Old,47
Android,Old,41
Android,Old,40
Android,Old,40
Android,Old,38
Android,Old,40
Android,Old,46
Android,Old,48
Android,Old,39
Android,Old,40
Android,Old,38
Android,Old,30
Android,Old,39
Android,Old,43
Android,Old,38
Android,Old,48
Android,Old,51
Android,Old,40
Android,Old,41
Android,Old,34
Android,Old,42
Android,Old,44
Android,Old,43
Android,Old,37
Android,Old,39
Android,Old,41
Android,Old,37
Android,Old,42
Android,Old,34
Android,Old,41
Android,Old,40
Android,Old,41
Android,Old,37
Android,Old,29
Android,Old,34
Android,Old,45
Android,Old,43
Android,Old,42
Android,Old,38
Android,Old,40
Android,Old,47
Android,Old,35
Android,Old,48
Android,Old,50
Android,Old,34
Android,Old,45
Android,Old,50
Android,Old,38
Android,Old,42
Android,Old,39
Android,Old,35
Android,Old,35
Android,Old,42
Android,Old,46
Android,Old,33
Android,Old,39
Android,Old,35
Android,Old,43
Android,Old,26
Android,Old,41
Android,Old,44
Android,Old,40
Android,Old,46
Android,Old,36
Android,Old,36
Android,Old,25
Android,Old,46
Android,Old,41
Android,Old,36
Android,Old,47
Android,Old,45
Android,Old,40
Android,Old,39
Android,Old,26
Android,Old,33
Android,Old,43
Android,Old,44
Android,Old,38
Android,Old,40
Android,Old,49
Android,Old,42
Android,Old,37
Android,Old,43
Android,Old,39
Android,Old,37
Android,Old,44
Android,Old,46
Android,Old,37
Android,Old,42
Android,Old,40
Android,Old,47
Android,Old,42
Android,Old,31
Android,Old,40
Android,Old,37
Android,Old,48
Android,Old,42
Android,Old,33
Android,Old,30
Android,Old,40
Android,Old,39
Android,Old,42
Android,Old,40
Android,Old,46
Android,Old,37
Android,Old,40
Android,Old,44
Android,Old,48
Android,Old,44
Android,Old,36
Android,Old,47
Android,Old,38
Android,Old,42
Android,Old,40
Android,Old,38
Android,Old,41
Android,Old,45
Android,Old,43
Android,Old,32
Android,Old,39
Android,Old,41
Android,Old,44
Android,Old,36
Android,Old,46
Android,Old,28
Android,Old,32
Android,Old,34
Android,Old,38
Android,Old,49
Android,Old,42
Android,Old,42
Android,Old,40
Android,Old,35
Android,Old,39
Android,Old,34
Android,Old,39
Android,Old,43
Android,Old,42
Android,Old,39
Android,Old,35
Android,Old,33
Android,Old,47
Android,Old,46
Android,Old,35
Android,Old,40
Android,Old,36
Android,Old,39
Android,Old,34
Android,Old,40
Android,Old,38
Android,Old,39
Android,Old,37
Android,Old,43
Android,Old,45
Android,Old,46
Android,Old,37
Android,Old,42
Android,Old,36
Android,Old,36
Android,Old,40
Android,Old,37
Android,Old,38
Android,Old,52
Android,Old,38
Android,Old,34
Android,Old,29
Android,Old,46
Android,Old,40
Android,Old,37
Android,Old,38
Android,Old,39
Android,Old,43
Android,Old,54
Android,Old,34
Android,Old,43
Android,Old,39
Android,Old,38
Android,Old,45
Android,Old,51
Android,Old,34
Android,Old,36
Android,Old,37
Android,Old,30
Android,Old,35
Android,Old,31
Android,Old,45
Android,Old,46
Android,Old,46
Android,Old,28
Android,Old,41
Android,Old,34
Android,Old,50
Android,Old,46
Android,Old,42
Android,Old,43
Android,Old,37
Android,Old,29
Android,Old,47
Android,Old,38
Android,Old,46
Android,Old,37
Android,Old,50
Android,Old,32
Android,Old,31
Android,Old,41
Android,Old,40
Android,Old,39
Android,Old,40
Android,Old,48
Android,Old,43
Android,Old,43
Android,Old,42
Android,Old,53
Android,Old,37
Android,Old,42
Android,Old,44
Android,Old,47
Android,Old,41
Android,Old,36
Android,Old,40
Android,Old,40
Android,Old,40
Android,Old,49
Android,Old,36
Android,Old,49
Android,Old,36
Android,Old,37
Android,Old,49
Android,Old,43
Android,Old,33
Android,Old,41
Android,Old,37
Android,Old,31
Android,Old,41
Android,Old,34
Android,Old,41
Android,Old,37
Android,Old,40
Android,Old,43
Android,Old,40
Android,Old,45
Android,Old,43
Android,Old,40
Android,Old,39
Android,Old,41
Android,Old,40
Android,Old,40
Android,Old,43
Android,Old,56
Android,Old,41
Android,Old,46
Android,Old,28
Android,Old,34
Android,Old,38
Android,Old,42
Android,Old,36
Android,Old,46
Android,Old,37
Android,Old,39
Android,Old,43
Android,Old,49
Android,Old,45
Android,Old,47
Android,Old,37
Android,Old,35
Android,Old,44
Android,Old,35
Android,Old,36
Android,Old,41
Android,Old,38
Android,Old,42
Android,Old,34
Android,Old,42
Android,Old,41
Android,Old,37
Android,Old,36
Android,Old,32
Android,Old,41
Android,Old,37
Android,Old,44
Android,Old,40
Android,Old,39
Android,Old,38
Android,Old,32
Android,Old,43
Android,Old,35
Android,Old,40
Android,Old,39
Android,Old,41
Android,Old,47
Android,Old,50
Android,Old,47
Android,Old,39
Android,Old,40
Android,Old,34
Android,Old,47
Android,Old,46
Android,Old,44
Android,Old,50
Android,Old,33
Android,Old,39
Android,Old,40
Android,Old,46
Android,Old,39
Android,Old,48
Android,Old,41
Android,Old,30
Android,Old,39
Android,Old,40
Android,Old,44
Android,Old,45
Android,Old,35
Android,Old,36
Android,Old,51
Android,Old,39
Android,Old,34
Android,Old,40
Android,Old,50
Android,Old,40
Android,Old,45
Android,Old,40
Android,Old,44
Android,Old,38
Android,Old,34
Android,Old,41
Android,Old,41
Android,Old,49
Android,Old,41
Android,Old,45
Android,Old,39
Android,Old,38
Android,Old,41
Android,Old,42
Android,Old,37
Android,Old,44
Android,Old,35
Android,Old,46
Android,Old,38
Android,Old,39
Android,Old,56
Android,Old,40
Android,Old,39
Android,Old,29
Android,Old,39
Android,Old,43
Android,Old,33
Android,Old,41
Android,Old,39
Android,Old,38
Android,Old,48
Android,Old,35
Android,Old,31
Android,Old,38
Android,Old,37
Android,Old,45
Android,Old,41
Android,Old,45
Android,Old,43
Android,Old,39
Android,Old,39
Android,Old,46
Android,Old,36
Android,Old,36
Android,Old,42
Android,Old,30
Android,Old,38
Android,Old,40
Android,Old,39
Android,Old,39
Android,Old,41
Android,Old,39
Android,Old,40
Android,Old,41
Android,Old,34
Android,Old,41
Android,Old,32
Android,Old,41
Android,Old,43
Android,Old,41
Android,Old,33
Android,Old,35
Android,Old,37
Android,Old,42
Android,Old,52
Android,Old,40
Android,Old,44
Android,Old,40
Android,Old,35
Android,Old,39
Android,Old,45
Android,Old,43
Android,Old,41
Android,Old,48
Android,Old,47
Android,Old,44
Android,Old,33
Android,Old,48
Android,Old,38
Android,Old,35
Android,Old,39
Android,Old,48
Android,Old,43
Android,Old,39
Android,Old,38
Android,Old,39
Android,Old,40
Android,Old,43
Android,Old,46
Android,Old,46
Android,Old,42
Android,Old,40
Android,Old,32
Android,Old,34
Android,Old,42
Android,Old,46
Android,Old,46
Android,Old,42
Android,Old,49
Android,Old,40
Android,Old,49
Android,Old,45
Android,Old,30
Android,Old,40
Android,Old,35
Android,Old,41
Android,Old,44
Android,Old,43
Android,Old,34
Android,Old,39
Android,Old,49
Android,Old,37
Android,Old,45
Android,Old,28
Android,Old,41
Android,Old,36
Android,Old,38
Android,Old,31
Android,Old,40
Android,Old,48
Android,Old,36
Android,Old,38
Android,Old,42
Android,Old,36
Android,Old,39
Android,Old,47
Android,Old,41
Android,Old,44
Android,Old,38
Android,Old,41
Android,Old,46
Android,Old,45
Android,Old,42
Android,Old,45
Android,Old,41
Android,Old,43
Android,Old,36
Android,Old,44
Android,Old,32
Android,Old,47
Android,Old,41
Android,Old,33
Android,Old,31
Android,Old,35
Android,Old,38
Android,Old,39
Android,Old,40
Android,Old,39
Android,Old,42
Android,Old,40
Android,Old,46
Android,Old,45
Android,Old,41
Android,Old,44
Android,Old,49
Android,Old,30
Android,Old,37
Android,Old,40
Android,Old,31
Android,Old,46
Android,Old,33
Android,Old,36
Android,Old,40
Android,Old,32
Android,Old,38
Android,Old,50
Android,Old,46
Android,Old,39
Android,Old,49
Android,Old,34
Android,Old,43
Android,Old,31
Android,Old,43
Android,Old,39
Android,Old,38
Android,Old,46
Android,Old,45
Android,Old,46
Android,Old,38
Android,Old,30
Android,Old,36
Android,Old,41
Android,Old,36
Android,Old,40
Android,Old,48
Android,Old,42
Android,Old,45
Android,Old,39
Android,Old,42
Android,Old,30
Android,Old,34
Android,Old,35
Android,Old,43
Android,Old,43
Android,Old,41
Android,Old,39
Android,Old,37
Android,Old,40
Android,Old,35
Android,Old,36
Android,Old,33
Android,Old,48
Android,Old,39
Android,Old,39
Android,Old,33
Android,Old,35
Android,Old,33
Android,Old,36
Android,Old,33
Android,Old,44
Android,Old,47
Android,Old,37
Android,Old,39
Android,Old,35
Android,Old,41
Android,Old,51
Android,Old,40
Android,Old,45
Android,Old,43
Android,Old,44
Android,Old,36
Android,Old,44
Android,Old,38
Android,Old,40
Android,Old,46
Android,Old,38
Android,Old,49
Android,Old,43
Android,Old,44
Android,Old,39
Android,Old,45
Android,Old,41
Android,Old,37
Android,Old,41
Android,Old,53
Android,Old,28
Android,Old,43
Android,Old,42
Android,Old,40
Android,Old,31
Android,Old,40
Android,Old,44
Android,Old,50
Android,Old,39
Android,Old,33
Android,Old,40
Android,Old,39
Android,Old,36
Android,Old,34
Android,Old,33
Android,Old,35
Android,Old,44
Android,Old,45
Android,Old,46
Android,Old,37
Android,Old,44
Android,Old,44
Android,Old,44
Android,Old,47
Android,Old,39
Android,Old,37
Android,Old,41
Android,Old,31
Android,Old,30
Android,Old,37
Android,Old,40
Android,Old,39
Android,Old,41
Android,Old,36
Android,Old,38
Android,Old,46
Android,Old,39
Android,Old,51
Android,Old,39
Android,Old,37
Android,Old,45
Android,Old,45
Android,Old,41
Android,Old,46
Android,Old,47
Android,Old,49
Android,Old,41
Android,Old,38
Android,Old,40
Android,Old,42
Android,Old,45
Android,Old,41
Android,Old,43
Android,Old,37
Android,Old,46
Android,Old,43
Android,Old,46
Android,Old,42
Android,Old,44
Android,Old,39
Android,Old,46
Android,Old,28
Android,Old,43
Android,Old,39
Android,Old,48
Android,Old,32
Android,Old,40
Android,Old,37
Android,Old,39
Android,Old,37
Android,Old,40
Android,Old,44
Android,Old,44
Android,Old,48
Android,Old,46
Android,Old,36
Android,Old,51
Android,Old,43
Android,Old,36
Android,Old,41
Android,Old,53
Android,Old,37
Android,Old,45
Android,Old,29
Android,Old,40
Android,Old,43
Android,Old,39
Android,Old,42
Android,Old,37
Android,Old,47
Android,Old,47
Android,Old,37
Android,Old,48
Android,Old,40
Android,Old,41
Android,Old,44
Android,Old,40
Android,Old,48
Android,Old,41
Android,Old,43
Android,Old,36
Android,Old,34
Android,Old,35
Android,Old,38
Android,Old,38
Android,Old,42
Android,Old,46
Android,Old,47
Android,Old,47
Android,Old,40
Android,Old,36
Android,Old,42
Android,Old,38
Android,Old,44
Android,Old,42
Android,Old,37
Android,Old,43
Android,Old,45
Android,Old,39
Android,Old,38
Android,Old,43
Android,Old,40
Android,Old,45
Android,Old,29
Android,Old,44
Android,Old,30
Android,Old,37
Android,Old,49
Android,Old,40
Android,Old,40
Android,Old,33
Android,Old,37
Android,Old,54
Android,Old,40
Android,Old,44
Android,Old,34
Android,Old,43
Android,Old,33
Android,Old,49
Android,Old,44
Android,Old,47
Android,Old,43
Android,Old,38
Android,Old,49
Android,Old,42
Android,Old,35
Android,Old,35
Android,Old,33
Android,Old,39
Android,Old,32
Android,Old,33
Android,Old,46
Android,Old,38
Android,Old,45
Android,Old,41
Android,Old,36
Android,Old,38
Android,Old,39
Android,Old,41
Android,Old,41
Android,Old,45
Android,Old,50
Android,Old,43
Android,Old,39
Android,Old,32
Android,Old,41
Android,Old,42
Android,Old,50
Android,Old,35
Android,Old,31
Android,Old,45
Android,Old,41
Android,Old,40
Android,Old,41
Android,Old,42
Android,Old,39
Android,Old,41
Android,Old,45
Android,Old,36
Android,Old,48
Android,Old,30
Android,Old,36
Android,Old,48
Android,Old,43
